central_bank_code,target_family,target_indicator_key,target_indicator,model,split,feature_date,forecast_horizon_periods,actual,prediction,error
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-07-01,1,0.0857897373237703,0.2031196320279028,-0.11732989470413252
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-08-01,1,-0.1464702832357053,0.14817196915892805,-0.2946422523946334
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-09-01,1,-0.3013102969420224,-0.04802318964750815,-0.2532871072945142
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-10-01,1,-0.2238902900888639,-0.4176176185020246,0.1937273284131607
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-11-01,1,-0.3013102969420224,-0.5139961127132495,0.21268581577122714
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2024-12-01,1,-0.4561503106483395,-0.772859275905392,0.31670896525705255
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2025-01-01,1,-0.5335703175014981,-0.8494132372020904,0.3158429197005923
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,validation,2025-02-01,1,-0.5335703175014981,-0.8423173249072993,0.3087470074058012
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-03-01,1,-0.6884103312078151,-0.6220615808397263,-0.06634875036808885
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-04-01,1,-0.8432503449141322,-0.660780116666051,-0.18247022824808123
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-05-01,1,-0.6884103312078151,-0.7902897815897408,0.1018794503819257
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-06-01,1,-0.6109903243546565,-0.7214445292582397,0.11045420490358315
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-07-01,1,-0.6109903243546565,-0.702249897559146,0.09125957320448952
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-08-01,1,-0.6109903243546565,-0.7627722198609788,0.15178189550632226
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-09-01,1,-0.6884103312078151,-0.7473688643308191,0.05895853312300392
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-10-01,1,-0.6884103312078151,-0.8599757615714205,0.1715654303636054
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-11-01,1,-0.6884103312078151,-0.8804727083857941,0.19206237717797892
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-12-01,1,-0.6884103312078151,-0.9795769364008473,0.29116660519303217
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2026-01-01,1,-0.6884103312078151,-1.015943602119996,0.32753327091218076
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2026-02-01,1,-0.5335703175014981,-1.0718840117940196,0.5383136942925215
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-03-01,1,0.3180497578832458,-0.2898073231896465,0.6078570810728923
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-04-01,1,0.3180497578832458,-0.28402502314381295,0.6020747810270588
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-05-01,1,0.2406297510300873,0.12798132241541707,0.11264842861467023
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-06-01,1,0.2406297510300873,-0.06498245763436887,0.30561220866445615
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-07-01,1,0.0857897373237703,0.004760374853501649,0.08102936247026865
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-08-01,1,-0.1464702832357053,0.09429882396628214,-0.24076910720198744
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-09-01,1,-0.3013102969420224,-0.16406294437206814,-0.13724735256995424
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-10-01,1,-0.2238902900888639,-0.5123501366825921,0.2884598465937282
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-11-01,1,-0.3013102969420224,-0.12149605102523592,-0.17981424591678646
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-12-01,1,-0.4561503106483395,-0.9318048224525072,0.4756545118041677
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2025-01-01,1,-0.5335703175014981,-0.7875470826290868,0.2539767651275887
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2025-02-01,1,-0.5335703175014981,-0.7875470826290868,0.2539767651275887
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-03-01,1,-0.6884103312078151,-0.703201071640475,0.014790740432659821
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-04-01,1,-0.8432503449141322,-0.6746422753638486,-0.16860806955028362
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-05-01,1,-0.6884103312078151,-0.7589882863524604,0.07057795514464527
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-06-01,1,-0.6109903243546565,-0.7589882863524604,0.1479979619978039
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-07-01,1,-0.6109903243546565,-0.7546891224209317,0.14369879806627517
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-08-01,1,-0.6109903243546565,-0.7875470826290868,0.1765567582744303
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-09-01,1,-0.6884103312078151,-0.9794532543250053,0.29104292311719016
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-10-01,1,-0.6884103312078151,-0.9794532543250053,0.29104292311719016
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-11-01,1,-0.6884103312078151,-0.9751540903934766,0.2867437591856614
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-12-01,1,-0.6884103312078151,-0.9751540903934766,0.2867437591856614
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2026-01-01,1,-0.6884103312078151,-0.9794532543250053,0.29104292311719016
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2026-02-01,1,-0.5335703175014981,-1.089924559511418,0.5563542420099199
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-03-01,1,0.2080152245488154,0.18098499763004278,0.027030226918772632
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-04-01,1,0.16746988417065647,0.2080152245488154,-0.040545340378158934
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-05-01,1,0.12692454379249754,0.16746988417065647,-0.040545340378158934
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-06-01,1,0.0863792034143386,0.12692454379249754,-0.040545340378158934
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-07-01,1,0.059348976495565975,0.0863792034143386,-0.027030226918772632
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-08-01,1,0.032318749576793336,0.059348976495565975,-0.02703022691877264
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-09-01,1,0.0052885226580207,0.032318749576793336,-0.027030226918772635
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-10-01,1,0.04583386303617964,0.0052885226580207,0.04054534037815894
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-11-01,1,0.08637920341433858,0.04583386303617964,0.04054534037815894
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2024-12-01,1,0.1269245437924975,0.08637920341433858,0.040545340378158934
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2025-01-01,1,0.07286408995495228,0.1269245437924975,-0.054060453837545236
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,validation,2025-02-01,1,0.01880363611740704,0.07286408995495228,-0.054060453837545236
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-03-01,1,-0.0352568177201382,0.01880363611740704,-0.05406045383754524
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-04-01,1,-0.11634749847645609,-0.0352568177201382,-0.0810906807563179
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-05-01,1,-0.19743817923277399,-0.11634749847645609,-0.0810906807563179
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-06-01,1,-0.2785288599890919,-0.19743817923277399,-0.0810906807563179
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-07-01,1,-0.18392306577338768,-0.2785288599890919,0.0946057942157042
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-08-01,1,-0.08931727155768349,-0.18392306577338768,0.0946057942157042
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-09-01,1,0.0052885226580207,-0.08931727155768349,0.09460579421570418
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-10-01,1,0.0052885226580207,0.0052885226580207,0.0
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-11-01,1,0.0052885226580207,0.0052885226580207,0.0
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2025-12-01,1,0.0052885226580207,0.0052885226580207,0.0
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2026-01-01,1,0.0052885226580207,0.0052885226580207,0.0
SNB,gdp_growth,gdp_qoq,GDP (QoQ),persistence_baseline,test,2026-02-01,1,0.0052885226580207,0.0052885226580207,0.0
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-03-01,1,0.2080152245488154,0.23099052335126075,-0.022975298802445338
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-04-01,1,0.16746988417065647,0.2581270942851438,-0.09065721011448732
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-05-01,1,0.12692454379249754,0.19213190155686358,-0.06520735776436604
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-06-01,1,0.0863792034143386,0.05776120180293856,0.028618001611400046
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-07-01,1,0.059348976495565975,0.05638216608936404,0.0029668104062019335
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-08-01,1,0.032318749576793336,0.2015618142504466,-0.16924306467365327
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-09-01,1,0.0052885226580207,0.22782553981890757,-0.22253701716088686
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-10-01,1,0.04583386303617964,0.2631574123204958,-0.21732354928431613
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-11-01,1,0.08637920341433858,0.5077950706811077,-0.42141586726676916
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2024-12-01,1,0.1269245437924975,0.8171995376997069,-0.6902749939072094
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2025-01-01,1,0.07286408995495228,1.185744272698201,-1.1128801827432488
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,validation,2025-02-01,1,0.01880363611740704,1.105793281943044,-1.086989645825637
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-03-01,1,-0.0352568177201382,1.2288096166312714,-1.2640664343514096
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-04-01,1,-0.11634749847645609,1.0924149125718758,-1.208762411048332
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-05-01,1,-0.19743817923277399,1.7782047044586387,-1.9756428836914126
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-06-01,1,-0.2785288599890919,1.5115156071693692,-1.790044467158461
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-07-01,1,-0.18392306577338768,1.275790842778588,-1.4597139085519757
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-08-01,1,-0.08931727155768349,0.8387730193969893,-0.9280902909546729
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-09-01,1,0.0052885226580207,1.1253744574460525,-1.1200859347880319
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-10-01,1,0.0052885226580207,0.9734818964856728,-0.9681933738276521
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-11-01,1,0.0052885226580207,1.096924617480305,-1.0916360948222843
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2025-12-01,1,0.0052885226580207,0.4804296690263865,-0.4751411463683658
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2026-01-01,1,0.0052885226580207,0.4348413028917927,-0.42955278023377197
SNB,gdp_growth,gdp_qoq,GDP (QoQ),ridge,test,2026-02-01,1,0.0052885226580207,0.5318892505224585,-0.5266007278644378
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-03-01,1,0.2080152245488154,0.05650780906171238,0.15150741548710303
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-04-01,1,0.16746988417065647,0.06026944494530177,0.1072004392253547
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-05-01,1,0.12692454379249754,0.09146460614417659,0.03545993764832095
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-06-01,1,0.0863792034143386,0.09941172444844341,-0.013032521034104808
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-07-01,1,0.059348976495565975,0.076996282263757,-0.017647305768191027
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-08-01,1,0.032318749576793336,-0.0007743221356692278,0.03309307171246256
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-09-01,1,0.0052885226580207,0.03556856879625719,-0.030280046138236486
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-10-01,1,0.04583386303617964,0.057188680439154024,-0.011354817402974386
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-11-01,1,0.08637920341433858,0.06960093479966951,0.016778268614669065
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2024-12-01,1,0.1269245437924975,0.07795215840927942,0.04897238538321809
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2025-01-01,1,0.07286408995495228,0.10004072328949513,-0.027176633334542857
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,validation,2025-02-01,1,0.01880363611740704,0.05943998898580635,-0.04063635286839931
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-03-01,1,-0.0352568177201382,-0.0031911518175425525,-0.03206566590259565
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-04-01,1,-0.11634749847645609,-0.06144353603303439,-0.0549039624434217
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-05-01,1,-0.19743817923277399,-0.13491232662392563,-0.06252585260884835
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-06-01,1,-0.2785288599890919,-0.18822466261852103,-0.09030419737057085
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-07-01,1,-0.18392306577338768,-0.25505435118356207,0.07113128541017438
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-08-01,1,-0.08931727155768349,-0.17126173377126996,0.08194446221358648
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-09-01,1,0.0052885226580207,-0.0762512406481074,0.0815397633061281
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-10-01,1,0.0052885226580207,-0.02325377461827407,0.02854229727629477
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-11-01,1,0.0052885226580207,-0.0032789062000739655,0.008567428858094665
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2025-12-01,1,0.0052885226580207,0.016852673176571832,-0.011564150518551131
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2026-01-01,1,0.0052885226580207,0.006164269831347355,-0.0008757471733266547
SNB,gdp_growth,gdp_qoq,GDP (QoQ),random_forest,test,2026-02-01,1,0.0052885226580207,-0.009560162443128987,0.014848685101149686
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-03-01,1,0.2080152245488154,0.17240417636295036,0.03561104818586505
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-04-01,1,0.16746988417065647,-0.012946991521045313,0.18041687569170178
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-05-01,1,0.12692454379249754,-0.06182247743560068,0.18874702122809822
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-06-01,1,0.0863792034143386,0.36803925802438586,-0.2816600546100473
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-07-01,1,0.059348976495565975,0.19034349994807742,-0.13099452345251145
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-08-01,1,0.032318749576793336,0.19034349994807742,-0.15802475037128408
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-09-01,1,0.0052885226580207,0.17519587978728302,-0.1699073571292623
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-10-01,1,0.04583386303617964,0.16750577384575763,-0.12167191080957798
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-11-01,1,0.08637920341433858,0.07225553510941865,0.014123668304919929
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2024-12-01,1,0.1269245437924975,0.3656831569145619,-0.23875861312206437
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2025-01-01,1,0.07286408995495228,0.5022092222017145,-0.4293451322467622
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,validation,2025-02-01,1,0.01880363611740704,1.1291288268933668,-1.1103251907759597
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,test,2025-03-01,1,-0.0352568177201382,1.0001477470907625,-1.0354045648109007
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,test,2025-04-01,1,-0.11634749847645609,1.1512303505133061,-1.2675778489897622
SNB,gdp_growth,gdp_qoq,GDP (QoQ),hist_gradient_boosting,test,2025-05-01,1,-0.19743817923277399,1.0680110993348753,-1.2654492785676492
