component_id,index_date,country_code,currency_code,macro_theme,headline_target_type,candidate_indicator_id,candidate_indicator_key,feature_release_timestamp_utc,normalized_signal,directional_signal,assigned_weight,weighted_signal,observation_pairs,abs_correlation,component_available,processed_at
8193,2021-01-13,JP,JPY,Inflation,CPI,102,core_cpi_yoy,2020-12-17T23:30:00+00:00,-2.604111,-2.604111,0.280733,-0.731060,64,0.469655,True,2026-04-21T08:13:09.357652+00:00
8194,2021-01-13,JP,JPY,Inflation,CPI,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,-1.454620,0.400614,-0.582741,67,0.435637,True,2026-04-21T08:13:09.357652+00:00
8195,2021-01-14,JP,JPY,Growth,GDP,105,tertiary_industry_index_mom,2020-12-14T04:30:00+00:00,-0.151705,-0.151705,0.139008,-0.021088,43,0.616658,True,2026-04-21T08:13:09.357652+00:00
8196,2021-01-14,JP,JPY,Growth,GDP,108,exports_yoy,2020-12-15T23:50:00+00:00,0.839677,-0.839677,0.105051,-0.088209,41,0.466019,True,2026-04-21T08:13:09.357652+00:00
8197,2021-01-14,JP,JPY,Growth,GDP,109,imports_yoy,2020-12-15T23:50:00+00:00,1.661486,-1.661486,0.152056,-0.252639,41,0.674541,True,2026-04-21T08:13:09.357652+00:00
8198,2021-01-14,JP,JPY,Growth,GDP,111,services_pmi,2021-01-06T00:30:00+00:00,0.905357,0.905357,0.065217,0.059045,86,0.445091,True,2026-04-21T08:13:09.357652+00:00
8199,2021-01-14,JP,JPY,Growth,GDP,112,composite_pmi,2021-01-06T00:30:00+00:00,1.428512,1.428512,0.074204,0.106001,85,0.506425,True,2026-04-21T08:13:09.357652+00:00
8200,2021-01-14,JP,JPY,Growth,GDP,192,industrial_production_mom,2020-12-14T04:30:00+00:00,0.788615,0.788615,0.122472,0.096583,107,0.543302,True,2026-04-21T08:13:09.357652+00:00
8201,2021-01-14,JP,JPY,Growth,GDP,193,industrial_production_yoy,2020-12-27T23:50:00+00:00,0.922687,0.922687,0.115039,0.106145,90,0.510327,True,2026-04-21T08:13:09.357652+00:00
8202,2021-01-14,JP,JPY,Growth,GDP,194,leading_economic_index,2021-01-08T05:00:00+00:00,1.806490,-1.806490,0.129534,-0.234002,86,0.574630,True,2026-04-21T08:13:09.357652+00:00
8203,2021-01-14,JP,JPY,Growth,GDP,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,1.454620,0.097419,0.141708,43,0.432163,True,2026-04-21T08:13:09.357652+00:00
8204,2021-01-14,JP,JPY,Inflation,CPI,101,cpi_headline_yoy,2020-12-17T23:30:00+00:00,-3.553119,-3.553119,0.318654,-1.132216,66,0.533095,True,2026-04-21T08:13:09.357652+00:00
8205,2021-01-14,JP,JPY,Inflation,CPI,102,core_cpi_yoy,2020-12-17T23:30:00+00:00,-2.604111,-2.604111,0.280733,-0.731060,64,0.469655,True,2026-04-21T08:13:09.357652+00:00
8206,2021-01-14,JP,JPY,Inflation,CPI,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,-1.454620,0.400614,-0.582741,67,0.435637,True,2026-04-21T08:13:09.357652+00:00
8207,2021-01-15,JP,JPY,Growth,GDP,105,tertiary_industry_index_mom,2021-01-15T04:30:00+00:00,-0.881015,-0.881015,0.139008,-0.122468,43,0.616658,True,2026-04-21T08:13:09.357652+00:00
8208,2021-01-15,JP,JPY,Growth,GDP,108,exports_yoy,2020-12-15T23:50:00+00:00,0.839677,-0.839677,0.105051,-0.088209,41,0.466019,True,2026-04-21T08:13:09.357652+00:00
8209,2021-01-15,JP,JPY,Growth,GDP,109,imports_yoy,2020-12-15T23:50:00+00:00,1.661486,-1.661486,0.152056,-0.252639,41,0.674541,True,2026-04-21T08:13:09.357652+00:00
8210,2021-01-15,JP,JPY,Growth,GDP,111,services_pmi,2021-01-06T00:30:00+00:00,0.905357,0.905357,0.065217,0.059045,86,0.445091,True,2026-04-21T08:13:09.357652+00:00
8211,2021-01-15,JP,JPY,Growth,GDP,112,composite_pmi,2021-01-06T00:30:00+00:00,1.428512,1.428512,0.074204,0.106001,85,0.506425,True,2026-04-21T08:13:09.357652+00:00
8212,2021-01-15,JP,JPY,Growth,GDP,192,industrial_production_mom,2020-12-14T04:30:00+00:00,0.788615,0.788615,0.122472,0.096583,107,0.543302,True,2026-04-21T08:13:09.357652+00:00
8213,2021-01-15,JP,JPY,Growth,GDP,193,industrial_production_yoy,2020-12-27T23:50:00+00:00,0.922687,0.922687,0.115039,0.106145,90,0.510327,True,2026-04-21T08:13:09.357652+00:00
8214,2021-01-15,JP,JPY,Growth,GDP,194,leading_economic_index,2021-01-08T05:00:00+00:00,1.806490,-1.806490,0.129534,-0.234002,86,0.574630,True,2026-04-21T08:13:09.357652+00:00
8215,2021-01-15,JP,JPY,Growth,GDP,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,1.454620,0.097419,0.141708,43,0.432163,True,2026-04-21T08:13:09.357652+00:00
8216,2021-01-15,JP,JPY,Inflation,CPI,101,cpi_headline_yoy,2020-12-17T23:30:00+00:00,-3.553119,-3.553119,0.318654,-1.132216,66,0.533095,True,2026-04-21T08:13:09.357652+00:00
8217,2021-01-15,JP,JPY,Inflation,CPI,102,core_cpi_yoy,2020-12-17T23:30:00+00:00,-2.604111,-2.604111,0.280733,-0.731060,64,0.469655,True,2026-04-21T08:13:09.357652+00:00
8218,2021-01-15,JP,JPY,Inflation,CPI,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,-1.454620,0.400614,-0.582741,67,0.435637,True,2026-04-21T08:13:09.357652+00:00
8219,2021-01-15,UK,GBP,Growth,GDP,58,gdp_mom,2021-01-15T07:00:00+00:00,-1.743078,1.743078,0.103828,0.180980,38,0.897497,True,2026-04-21T08:13:09.357652+00:00
8220,2021-01-15,UK,GBP,Growth,GDP,59,gdp_yoy,2021-01-15T07:00:00+00:00,0.551556,-0.551556,0.088593,-0.048864,38,0.765807,True,2026-04-21T08:13:09.357652+00:00
8221,2021-01-15,UK,GBP,Growth,GDP,64,retail_sales_mom,2020-12-18T07:00:00+00:00,-1.446794,-1.446794,0.061061,-0.088343,40,0.812022,True,2026-04-21T08:13:09.357652+00:00
8222,2021-01-15,UK,GBP,Growth,GDP,65,industrial_production_yoy,2021-01-15T07:00:00+00:00,1.068367,1.068367,0.068080,0.072734,44,0.588490,True,2026-04-21T08:13:09.357652+00:00
8223,2021-01-15,UK,GBP,Growth,GDP,80,house_price_index_yoy,2021-01-08T08:30:00+00:00,-0.164507,0.164507,0.095402,0.015694,49,0.824663,True,2026-04-21T08:13:09.357652+00:00
8224,2021-01-15,UK,GBP,Growth,GDP,81,public_sector_net_borrowing,2020-12-22T07:00:00+00:00,-0.093093,0.093093,0.065728,0.006119,39,0.568163,True,2026-04-21T08:13:09.357652+00:00
8225,2021-01-15,UK,GBP,Growth,GDP,83,cbi_industrial_trends_orders,2020-12-18T11:00:00+00:00,3.135262,3.135262,0.051221,0.160591,42,0.442761,True,2026-04-21T08:13:09.357652+00:00
8226,2021-01-15,UK,GBP,Growth,GDP,84,consumer_confidence,2020-12-18T00:01:00+00:00,0.791155,-0.791155,0.075269,-0.059549,42,0.650631,True,2026-04-21T08:13:09.357652+00:00
8227,2021-01-15,UK,GBP,Growth,GDP,85,retail_sales_yoy,2020-12-18T07:00:00+00:00,-0.075718,0.075718,0.108616,0.008224,40,0.938885,True,2026-04-21T08:13:09.357652+00:00
8228,2021-01-15,UK,GBP,Growth,GDP,86,retail_sales_ex_fuel_mom,2020-12-18T07:00:00+00:00,-1.175054,1.175054,0.056576,0.066480,40,0.752389,True,2026-04-21T08:13:09.357652+00:00
8229,2021-01-15,UK,GBP,Growth,GDP,87,retail_sales_ex_fuel_yoy,2020-12-18T07:00:00+00:00,0.382070,-0.382070,0.103458,-0.039528,40,0.894301,True,2026-04-21T08:13:09.357652+00:00
8230,2021-01-15,UK,GBP,Growth,GDP,185,niesr_monthly_gdp_tracker,2021-01-15T12:30:00+00:00,-0.485682,-0.485682,0.056858,-0.027615,59,0.491490,True,2026-04-21T08:13:09.357652+00:00
8231,2021-01-15,UK,GBP,Growth,GDP,186,house_price_index_mom,2021-01-08T08:30:00+00:00,-1.879716,-1.879716,0.065310,-0.122764,47,0.564546,True,2026-04-21T08:13:09.357652+00:00
8232,2021-01-15,UK,GBP,Inflation,CPI,48,core_cpi_yoy,2020-12-16T07:00:00+00:00,-0.855985,-0.855985,0.092713,-0.079361,68,0.518707,True,2026-04-21T08:13:09.357652+00:00
8233,2021-01-15,UK,GBP,Inflation,CPI,49,cpi_headline_yoy,2020-12-16T07:00:00+00:00,-1.028992,-1.028992,0.051219,-0.052704,73,0.440855,True,2026-04-21T08:13:09.357652+00:00
8234,2021-01-15,UK,GBP,Inflation,CPI,51,ppi_output_yoy,2020-12-16T07:00:00+00:00,0.753937,0.753937,0.072136,0.054386,55,0.403585,True,2026-04-21T08:13:09.357652+00:00
8235,2021-01-15,UK,GBP,Inflation,CPI,57,avg_earnings_excl_bonus,2020-12-15T07:00:00+00:00,2.677331,2.677331,0.071797,0.192224,83,0.401689,True,2026-04-21T08:13:09.357652+00:00
8236,2021-01-15,UK,GBP,Inflation,CPI,71,core_cpi_mom,2020-12-16T07:00:00+00:00,-0.570088,-0.570088,0.112843,-0.064330,65,0.631329,True,2026-04-21T08:13:09.357652+00:00
8237,2021-01-15,UK,GBP,Inflation,CPI,74,ppi_core_output_mom,2020-11-18T07:00:00+00:00,0.670820,0.670820,0.073206,0.049108,48,0.409570,True,2026-04-21T08:13:09.357652+00:00
8238,2021-01-15,UK,GBP,Inflation,CPI,75,ppi_core_output_yoy,2020-12-16T07:00:00+00:00,2.500000,2.500000,0.075101,0.187753,54,0.420175,True,2026-04-21T08:13:09.357652+00:00
8239,2021-01-15,UK,GBP,Inflation,CPI,76,ppi_input_mom,2020-12-16T07:00:00+00:00,-0.718635,-0.718635,0.089229,-0.064123,59,0.499213,True,2026-04-21T08:13:09.357652+00:00
8240,2021-01-15,UK,GBP,Inflation,CPI,78,retail_price_index_mom,2020-12-16T07:00:00+00:00,-1.315071,-1.315071,0.091848,-0.120787,65,0.790565,True,2026-04-21T08:13:09.357652+00:00
8241,2021-01-15,UK,GBP,Inflation,CPI,79,retail_price_index_yoy,2020-12-16T07:00:00+00:00,-0.546594,-0.546594,0.053455,-0.029218,70,0.460104,True,2026-04-21T08:13:09.357652+00:00
8242,2021-01-15,UK,GBP,Labor,UNEMPLOYMENT,83,cbi_industrial_trends_orders,2020-12-18T11:00:00+00:00,3.135262,-3.135262,1.000000,-3.135262,71,0.425752,True,2026-04-21T08:13:09.357652+00:00
8243,2021-01-18,JP,JPY,Growth,GDP,105,tertiary_industry_index_mom,2021-01-15T04:30:00+00:00,-0.881015,-0.881015,0.139008,-0.122468,43,0.616658,True,2026-04-21T08:13:09.357652+00:00
8244,2021-01-18,JP,JPY,Growth,GDP,108,exports_yoy,2020-12-15T23:50:00+00:00,0.839677,-0.839677,0.105051,-0.088209,41,0.466019,True,2026-04-21T08:13:09.357652+00:00
8245,2021-01-18,JP,JPY,Growth,GDP,109,imports_yoy,2020-12-15T23:50:00+00:00,1.661486,-1.661486,0.152056,-0.252639,41,0.674541,True,2026-04-21T08:13:09.357652+00:00
8246,2021-01-18,JP,JPY,Growth,GDP,111,services_pmi,2021-01-06T00:30:00+00:00,0.905357,0.905357,0.065217,0.059045,86,0.445091,True,2026-04-21T08:13:09.357652+00:00
8247,2021-01-18,JP,JPY,Growth,GDP,112,composite_pmi,2021-01-06T00:30:00+00:00,1.428512,1.428512,0.074204,0.106001,85,0.506425,True,2026-04-21T08:13:09.357652+00:00
8248,2021-01-18,JP,JPY,Growth,GDP,192,industrial_production_mom,2021-01-18T04:30:00+00:00,-2.929676,-2.929676,0.122472,-0.358803,107,0.543302,True,2026-04-21T08:13:09.357652+00:00
8249,2021-01-18,JP,JPY,Growth,GDP,193,industrial_production_yoy,2021-01-18T04:30:00+00:00,0.509444,0.509444,0.115039,0.058606,90,0.510327,True,2026-04-21T08:13:09.357652+00:00
8250,2021-01-18,JP,JPY,Growth,GDP,194,leading_economic_index,2021-01-08T05:00:00+00:00,1.806490,-1.806490,0.129534,-0.234002,86,0.574630,True,2026-04-21T08:13:09.357652+00:00
8251,2021-01-18,JP,JPY,Growth,GDP,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,1.454620,0.097419,0.141708,43,0.432163,True,2026-04-21T08:13:09.357652+00:00
8252,2021-01-18,JP,JPY,Inflation,CPI,101,cpi_headline_yoy,2020-12-17T23:30:00+00:00,-3.553119,-3.553119,0.318654,-1.132216,66,0.533095,True,2026-04-21T08:13:09.357652+00:00
8253,2021-01-18,JP,JPY,Inflation,CPI,102,core_cpi_yoy,2020-12-17T23:30:00+00:00,-2.604111,-2.604111,0.280733,-0.731060,64,0.469655,True,2026-04-21T08:13:09.357652+00:00
8254,2021-01-18,JP,JPY,Inflation,CPI,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,-1.454620,0.400614,-0.582741,67,0.435637,True,2026-04-21T08:13:09.357652+00:00
8255,2021-01-18,NZ,NZD,Inflation,CPI,147,business_confidence,2020-12-18T00:00:00+00:00,2.282665,2.282665,0.483506,1.103682,26,0.424822,True,2026-04-21T08:13:09.357652+00:00
8256,2021-01-18,NZ,NZD,Inflation,CPI,148,capacity_utilization,2021-01-18T21:00:00+00:00,7.055546,-7.055546,0.516494,-3.644147,24,0.453807,True,2026-04-21T08:13:09.357652+00:00
8257,2021-01-19,CA,CAD,Growth,GDP,164,manufacturing_sales_mom,2021-01-19T13:30:00+00:00,-0.668978,-0.668978,0.129988,-0.086959,122,0.568683,True,2026-04-21T08:13:09.357652+00:00
8258,2021-01-19,CA,CAD,Growth,GDP,169,retail_sales_yoy,2020-12-18T13:30:00+00:00,0.835653,0.835653,0.123198,0.102951,59,0.538980,True,2026-04-21T08:13:09.357652+00:00
8259,2021-01-19,CA,CAD,Growth,GDP,170,retail_sales_ex_autos_mom,2020-11-20T13:30:00+00:00,0.008284,0.008284,0.170953,0.001416,58,0.747905,True,2026-04-21T08:13:09.357652+00:00
8260,2021-01-19,CA,CAD,Growth,GDP,210,retail_sales_mom,2020-12-18T13:30:00+00:00,-0.747616,0.747616,0.159195,0.119017,106,0.696465,True,2026-04-21T08:13:09.357652+00:00
8261,2021-01-19,CA,CAD,Growth,GDP,212,wholesale_sales_mom,2021-01-19T13:30:00+00:00,-0.502459,-0.502459,0.113690,-0.057125,133,0.497381,True,2026-04-21T08:13:09.357652+00:00
8262,2021-01-19,CA,CAD,Growth,GDP,213,imports,2021-01-07T13:30:00+00:00,0.966091,0.966091,0.163386,0.157846,58,0.714797,True,2026-04-21T08:13:09.357652+00:00
8263,2021-01-19,CA,CAD,Growth,GDP,214,exports,2021-01-07T13:30:00+00:00,0.882481,0.882481,0.139590,0.123186,58,0.610694,True,2026-04-21T08:13:09.357652+00:00
8264,2021-01-19,CA,CAD,Inflation,CPI,152,cpi_headline_yoy,2020-12-16T13:30:00+00:00,1.912203,1.912203,0.244225,0.467008,76,0.429502,True,2026-04-21T08:13:09.357652+00:00
8265,2021-01-19,CA,CAD,Inflation,CPI,153,core_cpi_yoy,2020-12-16T13:30:00+00:00,3.529768,3.529768,0.237314,0.837663,72,0.417347,True,2026-04-21T08:13:09.357652+00:00
8266,2021-01-19,CA,CAD,Inflation,CPI,165,ppi_yoy,2021-01-13T13:30:00+00:00,2.278921,-2.278921,0.225747,-0.514460,27,0.610777,True,2026-04-21T08:13:09.357652+00:00
8267,2021-01-19,CA,CAD,Labor,UNEMPLOYMENT,155,employment_change,2021-01-08T13:30:00+00:00,-1.834641,-1.834641,0.134200,-0.246209,72,0.463277,True,2026-04-21T08:13:09.357652+00:00
8268,2021-01-19,CA,CAD,Labor,UNEMPLOYMENT,156,full_time_employment_change,2021-01-08T13:30:00+00:00,-1.051833,-1.051833,0.131813,-0.138645,72,0.455037,True,2026-04-21T08:13:09.357652+00:00
8269,2021-01-19,CA,CAD,Labor,UNEMPLOYMENT,157,part_time_employment_change,2021-01-08T13:30:00+00:00,-1.194135,-1.194135,0.132858,-0.158650,72,0.458645,True,2026-04-21T08:13:09.357652+00:00
8270,2021-01-19,CA,CAD,Labor,UNEMPLOYMENT,210,retail_sales_mom,2020-12-18T13:30:00+00:00,-0.747616,-0.747616,0.204609,-0.152969,81,0.459120,True,2026-04-21T08:13:09.357652+00:00
8271,2021-01-19,CA,CAD,Labor,UNEMPLOYMENT,211,gdp_mom,2020-12-23T13:30:00+00:00,-1.183745,-1.183745,0.143658,-0.170054,93,0.495928,True,2026-04-21T08:13:09.357652+00:00
8272,2021-01-19,CA,CAD,Labor,UNEMPLOYMENT,213,imports,2021-01-07T13:30:00+00:00,0.966091,0.966091,0.252861,0.244287,73,0.567393,True,2026-04-21T08:13:09.357652+00:00
8273,2021-01-19,EU,EUR,Growth,GDP,94,construction_output_yoy,2021-01-19T10:00:00+00:00,0.794556,-0.794556,0.184660,-0.146723,52,0.471297,True,2026-04-21T08:13:09.357652+00:00
8274,2021-01-19,EU,EUR,Growth,GDP,95,zew_economic_sentiment,2021-01-19T10:00:00+00:00,0.184197,-0.184197,0.229268,-0.042230,52,0.585147,True,2026-04-21T08:13:09.357652+00:00
8275,2021-01-19,EU,EUR,Growth,GDP,96,consumer_confidence,2021-01-07T10:00:00+00:00,1.338933,-1.338933,0.159518,-0.213584,98,0.407127,True,2026-04-21T08:13:09.357652+00:00
8276,2021-01-19,EU,EUR,Growth,GDP,97,manufacturing_pmi,2021-01-04T09:00:00+00:00,1.013757,1.013757,0.171621,0.173982,90,0.438019,True,2026-04-21T08:13:09.357652+00:00
8277,2021-01-19,EU,EUR,Growth,GDP,189,economic_sentiment,2021-01-07T10:00:00+00:00,0.696398,-0.696398,0.254933,-0.177535,64,0.650649,True,2026-04-21T08:13:09.357652+00:00
8278,2021-01-19,EU,EUR,Inflation,CPI,89,core_cpi_yoy,2021-01-07T10:00:00+00:00,-1.381437,-1.381437,0.132642,-0.183237,247,0.503680,True,2026-04-21T08:13:09.357652+00:00
8279,2021-01-19,EU,EUR,Inflation,CPI,90,unemployment_rate,2021-01-08T10:00:00+00:00,0.784465,-0.784465,0.105662,-0.082888,130,0.401232,True,2026-04-21T08:13:09.357652+00:00
8280,2021-01-19,EU,EUR,Inflation,CPI,91,gdp_qoq,2020-12-08T10:00:00+00:00,1.084287,-1.084287,0.108005,-0.117108,105,0.410129,True,2026-04-21T08:13:09.357652+00:00
8281,2021-01-19,EU,EUR,Inflation,CPI,97,manufacturing_pmi,2021-01-04T09:00:00+00:00,1.013757,-1.013757,0.107728,-0.109210,207,0.409074,True,2026-04-21T08:13:09.357652+00:00
8282,2021-01-19,EU,EUR,Inflation,CPI,190,consumer_inflation_expectation,2021-01-07T10:00:00+00:00,-0.146487,-0.146487,0.116080,-0.017004,128,0.440792,True,2026-04-21T08:13:09.357652+00:00
8283,2021-01-20,CA,CAD,Growth,GDP,164,manufacturing_sales_mom,2021-01-19T13:30:00+00:00,-0.668978,-0.668978,0.129988,-0.086959,122,0.568683,True,2026-04-21T08:13:09.357652+00:00
8284,2021-01-20,CA,CAD,Growth,GDP,169,retail_sales_yoy,2020-12-18T13:30:00+00:00,0.835653,0.835653,0.123198,0.102951,59,0.538980,True,2026-04-21T08:13:09.357652+00:00
8285,2021-01-20,CA,CAD,Growth,GDP,170,retail_sales_ex_autos_mom,2020-11-20T13:30:00+00:00,0.008284,0.008284,0.170953,0.001416,58,0.747905,True,2026-04-21T08:13:09.357652+00:00
8286,2021-01-20,CA,CAD,Growth,GDP,210,retail_sales_mom,2020-12-18T13:30:00+00:00,-0.747616,0.747616,0.159195,0.119017,106,0.696465,True,2026-04-21T08:13:09.357652+00:00
8287,2021-01-20,CA,CAD,Growth,GDP,212,wholesale_sales_mom,2021-01-19T13:30:00+00:00,-0.502459,-0.502459,0.113690,-0.057125,133,0.497381,True,2026-04-21T08:13:09.357652+00:00
8288,2021-01-20,CA,CAD,Growth,GDP,213,imports,2021-01-07T13:30:00+00:00,0.966091,0.966091,0.163386,0.157846,58,0.714797,True,2026-04-21T08:13:09.357652+00:00
8289,2021-01-20,CA,CAD,Growth,GDP,214,exports,2021-01-07T13:30:00+00:00,0.882481,0.882481,0.139590,0.123186,58,0.610694,True,2026-04-21T08:13:09.357652+00:00
8290,2021-01-20,CA,CAD,Inflation,CPI,152,cpi_headline_yoy,2021-01-20T13:30:00+00:00,0.564288,0.564288,0.244225,0.137813,76,0.429502,True,2026-04-21T08:13:09.357652+00:00
8291,2021-01-20,CA,CAD,Inflation,CPI,153,core_cpi_yoy,2021-01-20T13:30:00+00:00,1.622214,1.622214,0.237314,0.384974,72,0.417347,True,2026-04-21T08:13:09.357652+00:00
8292,2021-01-20,CA,CAD,Inflation,CPI,165,ppi_yoy,2021-01-13T13:30:00+00:00,2.278921,-2.278921,0.225747,-0.514460,27,0.610777,True,2026-04-21T08:13:09.357652+00:00
8293,2021-01-20,CA,CAD,Labor,UNEMPLOYMENT,155,employment_change,2021-01-08T13:30:00+00:00,-1.834641,-1.834641,0.134200,-0.246209,72,0.463277,True,2026-04-21T08:13:09.357652+00:00
8294,2021-01-20,CA,CAD,Labor,UNEMPLOYMENT,156,full_time_employment_change,2021-01-08T13:30:00+00:00,-1.051833,-1.051833,0.131813,-0.138645,72,0.455037,True,2026-04-21T08:13:09.357652+00:00
8295,2021-01-20,CA,CAD,Labor,UNEMPLOYMENT,157,part_time_employment_change,2021-01-08T13:30:00+00:00,-1.194135,-1.194135,0.132858,-0.158650,72,0.458645,True,2026-04-21T08:13:09.357652+00:00
8296,2021-01-20,CA,CAD,Labor,UNEMPLOYMENT,210,retail_sales_mom,2020-12-18T13:30:00+00:00,-0.747616,-0.747616,0.204609,-0.152969,81,0.459120,True,2026-04-21T08:13:09.357652+00:00
8297,2021-01-20,CA,CAD,Labor,UNEMPLOYMENT,211,gdp_mom,2020-12-23T13:30:00+00:00,-1.183745,-1.183745,0.143658,-0.170054,93,0.495928,True,2026-04-21T08:13:09.357652+00:00
8298,2021-01-20,CA,CAD,Labor,UNEMPLOYMENT,213,imports,2021-01-07T13:30:00+00:00,0.966091,0.966091,0.252861,0.244287,73,0.567393,True,2026-04-21T08:13:09.357652+00:00
8299,2021-01-20,JP,JPY,Growth,GDP,105,tertiary_industry_index_mom,2021-01-15T04:30:00+00:00,-0.881015,-0.881015,0.139008,-0.122468,43,0.616658,True,2026-04-21T08:13:09.357652+00:00
8300,2021-01-20,JP,JPY,Growth,GDP,108,exports_yoy,2021-01-20T23:50:00+00:00,1.336705,-1.336705,0.105051,-0.140422,41,0.466019,True,2026-04-21T08:13:09.357652+00:00
8301,2021-01-20,JP,JPY,Growth,GDP,109,imports_yoy,2021-01-20T23:50:00+00:00,1.119248,-1.119248,0.152056,-0.170188,41,0.674541,True,2026-04-21T08:13:09.357652+00:00
8302,2021-01-20,JP,JPY,Growth,GDP,111,services_pmi,2021-01-06T00:30:00+00:00,0.905357,0.905357,0.065217,0.059045,86,0.445091,True,2026-04-21T08:13:09.357652+00:00
8303,2021-01-20,JP,JPY,Growth,GDP,112,composite_pmi,2021-01-06T00:30:00+00:00,1.428512,1.428512,0.074204,0.106001,85,0.506425,True,2026-04-21T08:13:09.357652+00:00
8304,2021-01-20,JP,JPY,Growth,GDP,192,industrial_production_mom,2021-01-18T04:30:00+00:00,-2.929676,-2.929676,0.122472,-0.358803,107,0.543302,True,2026-04-21T08:13:09.357652+00:00
8305,2021-01-20,JP,JPY,Growth,GDP,193,industrial_production_yoy,2021-01-18T04:30:00+00:00,0.509444,0.509444,0.115039,0.058606,90,0.510327,True,2026-04-21T08:13:09.357652+00:00
8306,2021-01-20,JP,JPY,Growth,GDP,194,leading_economic_index,2021-01-08T05:00:00+00:00,1.806490,-1.806490,0.129534,-0.234002,86,0.574630,True,2026-04-21T08:13:09.357652+00:00
8307,2021-01-20,JP,JPY,Growth,GDP,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,1.454620,0.097419,0.141708,43,0.432163,True,2026-04-21T08:13:09.357652+00:00
8308,2021-01-20,JP,JPY,Inflation,CPI,101,cpi_headline_yoy,2020-12-17T23:30:00+00:00,-3.553119,-3.553119,0.318654,-1.132216,66,0.533095,True,2026-04-21T08:13:09.357652+00:00
8309,2021-01-20,JP,JPY,Inflation,CPI,102,core_cpi_yoy,2020-12-17T23:30:00+00:00,-2.604111,-2.604111,0.280733,-0.731060,64,0.469655,True,2026-04-21T08:13:09.357652+00:00
8310,2021-01-20,JP,JPY,Inflation,CPI,196,machine_tool_orders_yoy,2021-01-13T06:00:00+00:00,1.454620,-1.454620,0.400614,-0.582741,67,0.435637,True,2026-04-21T08:13:09.357652+00:00
8311,2021-01-20,UK,GBP,Growth,GDP,58,gdp_mom,2021-01-15T07:00:00+00:00,-1.743078,1.743078,0.103828,0.180980,38,0.897497,True,2026-04-21T08:13:09.357652+00:00
8312,2021-01-20,UK,GBP,Growth,GDP,59,gdp_yoy,2021-01-15T07:00:00+00:00,0.551556,-0.551556,0.088593,-0.048864,38,0.765807,True,2026-04-21T08:13:09.357652+00:00
8313,2021-01-20,UK,GBP,Growth,GDP,64,retail_sales_mom,2020-12-18T07:00:00+00:00,-1.446794,-1.446794,0.061061,-0.088343,40,0.812022,True,2026-04-21T08:13:09.357652+00:00
8314,2021-01-20,UK,GBP,Growth,GDP,65,industrial_production_yoy,2021-01-15T07:00:00+00:00,1.068367,1.068367,0.068080,0.072734,44,0.588490,True,2026-04-21T08:13:09.357652+00:00
8315,2021-01-20,UK,GBP,Growth,GDP,80,house_price_index_yoy,2021-01-08T08:30:00+00:00,-0.164507,0.164507,0.095402,0.015694,49,0.824663,True,2026-04-21T08:13:09.357652+00:00
8316,2021-01-20,UK,GBP,Growth,GDP,81,public_sector_net_borrowing,2020-12-22T07:00:00+00:00,-0.093093,0.093093,0.065728,0.006119,39,0.568163,True,2026-04-21T08:13:09.357652+00:00
8317,2021-01-20,UK,GBP,Growth,GDP,83,cbi_industrial_trends_orders,2020-12-18T11:00:00+00:00,3.135262,3.135262,0.051221,0.160591,42,0.442761,True,2026-04-21T08:13:09.357652+00:00
8318,2021-01-20,UK,GBP,Growth,GDP,84,consumer_confidence,2020-12-18T00:01:00+00:00,0.791155,-0.791155,0.075269,-0.059549,42,0.650631,True,2026-04-21T08:13:09.357652+00:00
8319,2021-01-20,UK,GBP,Growth,GDP,85,retail_sales_yoy,2020-12-18T07:00:00+00:00,-0.075718,0.075718,0.108616,0.008224,40,0.938885,True,2026-04-21T08:13:09.357652+00:00
8320,2021-01-20,UK,GBP,Growth,GDP,86,retail_sales_ex_fuel_mom,2020-12-18T07:00:00+00:00,-1.175054,1.175054,0.056576,0.066480,40,0.752389,True,2026-04-21T08:13:09.357652+00:00
8321,2021-01-20,UK,GBP,Growth,GDP,87,retail_sales_ex_fuel_yoy,2020-12-18T07:00:00+00:00,0.382070,-0.382070,0.103458,-0.039528,40,0.894301,True,2026-04-21T08:13:09.357652+00:00
8322,2021-01-20,UK,GBP,Growth,GDP,185,niesr_monthly_gdp_tracker,2021-01-15T12:30:00+00:00,-0.485682,-0.485682,0.056858,-0.027615,59,0.491490,True,2026-04-21T08:13:09.357652+00:00
8323,2021-01-20,UK,GBP,Growth,GDP,186,house_price_index_mom,2021-01-08T08:30:00+00:00,-1.879716,-1.879716,0.065310,-0.122764,47,0.564546,True,2026-04-21T08:13:09.357652+00:00
