index_id,index_date,country_code,currency_code,inflation_score,labor_score,growth_score,inflation_contributors,labor_contributors,growth_contributors,inflation_avg_abs_corr,labor_avg_abs_corr,growth_avg_abs_corr,inflation_completeness,labor_completeness,growth_completeness,inflation_confidence,labor_confidence,growth_confidence,processed_at
4356,2024-12-13,UK,GBP,1.171766,-0.648364,-0.894173,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4357,2024-12-13,US,USD,0.206689,-2.125915,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4358,2024-12-15,AU,AUD,-2.333515,2.525976,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4359,2024-12-15,JP,JPY,0.254910,0.268300,0.274809,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4360,2024-12-16,AU,AUD,-2.253798,2.525976,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4361,2024-12-16,CH,CHF,-0.713033,-2.000000,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4362,2024-12-16,EU,EUR,-1.212718,1.414214,0.763048,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4363,2024-12-16,JP,JPY,0.254910,0.268300,0.297943,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4364,2024-12-16,UK,GBP,1.171766,-0.648364,-0.991186,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4365,2024-12-16,US,USD,0.206689,-2.125915,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4366,2024-12-17,CA,CAD,-0.461245,-2.612017,-0.549926,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4367,2024-12-17,EU,EUR,-1.212718,1.414214,0.720995,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4368,2024-12-17,JP,JPY,0.254910,0.268300,0.298067,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4369,2024-12-17,NZ,NZD,-1.504642,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4370,2024-12-17,UK,GBP,1.250579,-0.778033,-0.991186,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4371,2024-12-17,US,USD,0.206689,-2.125915,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4372,2024-12-18,AU,AUD,-2.271964,2.525976,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4373,2024-12-18,EU,EUR,0.845871,1.414214,0.649059,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4374,2024-12-18,JP,JPY,0.254910,0.268300,0.298067,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4375,2024-12-18,UK,GBP,0.039601,0.141915,-1.038307,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4376,2024-12-18,US,USD,0.206689,-2.125915,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4377,2024-12-19,AU,AUD,-2.271964,2.525976,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4378,2024-12-19,CH,CHF,-0.713033,-2.000000,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4379,2024-12-19,JP,JPY,0.835058,0.268300,0.298067,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4380,2024-12-19,NZ,NZD,-1.560785,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4381,2024-12-19,UK,GBP,0.039601,0.141915,-1.038307,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4382,2024-12-19,US,USD,0.382978,-1.184994,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4383,2024-12-20,AU,AUD,-2.227900,2.582575,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4384,2024-12-20,CA,CAD,-0.461245,-2.586925,-0.613948,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4385,2024-12-20,NZ,NZD,-1.560785,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4386,2024-12-20,UK,GBP,0.039601,0.141915,-0.980379,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4387,2024-12-20,US,USD,0.428173,-1.184994,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4388,2024-12-23,CA,CAD,-0.498272,-2.478244,1.151053,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4389,2024-12-23,CH,CHF,-0.713033,-2.000000,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4390,2024-12-23,US,USD,0.428173,-1.184994,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4391,2024-12-24,US,USD,0.428173,-1.184994,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4392,2024-12-25,JP,JPY,0.835058,0.117195,0.290323,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4393,2024-12-26,JP,JPY,0.835058,-0.000579,0.247129,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4394,2024-12-26,US,USD,0.355948,-1.430604,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4395,2024-12-27,AU,AUD,-2.227900,2.555452,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4396,2024-12-27,JP,JPY,0.835058,-0.000579,0.293194,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4397,2024-12-30,CA,CAD,-0.498272,-2.478244,1.151053,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4398,2024-12-30,JP,JPY,0.835058,-0.000579,0.293194,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4399,2024-12-31,US,USD,0.355948,-1.430604,,11,3,0,0.564490,0.603920,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4400,2025-01-01,AU,AUD,-2.227900,2.749347,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4401,2025-01-02,AU,AUD,-2.227900,2.749347,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4402,2025-01-02,CA,CAD,-0.498272,-2.478244,1.151053,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4403,2025-01-02,EU,EUR,0.845803,1.414214,0.649167,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4404,2025-01-02,UK,GBP,-0.011100,0.141915,-0.980379,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4405,2025-01-05,AU,AUD,-2.202769,2.749347,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4406,2025-01-06,CA,CAD,-0.578074,-2.478244,1.151053,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4407,2025-01-06,CH,CHF,-0.713033,-2.000000,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4408,2025-01-06,JP,JPY,0.835058,-0.000579,0.295730,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4409,2025-01-06,UK,GBP,-0.005306,0.141915,-0.980379,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4410,2025-01-07,CA,CAD,-0.440138,-2.269642,1.287238,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4411,2025-01-07,CH,CHF,-0.527152,-2.000000,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4412,2025-01-07,EU,EUR,1.144301,0.956183,0.649167,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4413,2025-01-07,NZ,NZD,-1.560785,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4414,2025-01-07,UK,GBP,-0.005306,0.141915,-0.951502,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4415,2025-01-08,AU,AUD,-2.202769,2.749347,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4416,2025-01-08,EU,EUR,1.245147,0.956183,0.710400,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4417,2025-01-08,JP,JPY,0.835058,-0.000579,0.282979,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4418,2025-01-09,AU,AUD,-2.239792,2.749347,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4419,2025-01-09,JP,JPY,0.835058,-0.000579,0.238104,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4420,2025-01-10,AU,AUD,-2.239792,2.749347,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4421,2025-01-10,CA,CAD,-0.440138,-0.167840,1.287238,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4422,2025-01-10,CH,CHF,-0.685990,-2.981997,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4423,2025-01-10,JP,JPY,0.835058,0.357182,0.238104,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4424,2025-01-13,AU,AUD,-2.206117,2.749347,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4425,2025-01-13,CH,CHF,-0.685990,-2.981997,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4426,2025-01-13,JP,JPY,0.835058,0.357182,0.228006,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4427,2025-01-13,NZ,NZD,-1.705788,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4428,2025-01-14,AU,AUD,-2.180128,2.749347,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4429,2025-01-14,JP,JPY,0.835058,0.357182,0.186253,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4430,2025-01-15,CA,CAD,-0.440138,-0.167840,1.245139,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4431,2025-01-15,JP,JPY,0.712722,0.357182,0.199853,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4432,2025-01-15,UK,GBP,0.485561,0.141915,-0.951502,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4433,2025-01-16,AU,AUD,-2.167190,0.253648,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4434,2025-01-16,JP,JPY,0.712722,0.357182,0.199853,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4435,2025-01-16,UK,GBP,0.485561,0.141915,-0.523118,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4436,2025-01-17,EU,EUR,0.900967,0.956183,0.710400,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4437,2025-01-17,UK,GBP,0.485561,0.141915,-0.638210,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4438,2025-01-19,JP,JPY,0.712722,0.357182,0.216754,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4439,2025-01-20,CH,CHF,-0.685990,-2.981997,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4440,2025-01-20,EU,EUR,0.907856,0.956183,0.689277,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4441,2025-01-20,JP,JPY,0.712722,0.357182,0.228038,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4442,2025-01-20,UK,GBP,0.485561,0.141915,-0.542106,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4443,2025-01-21,CA,CAD,-0.729726,-0.167840,1.245139,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4444,2025-01-21,EU,EUR,0.907856,0.956183,0.806667,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4445,2025-01-21,NZ,NZD,-0.459913,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4446,2025-01-21,UK,GBP,0.535689,-0.596492,-0.542106,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4447,2025-01-22,CA,CAD,-0.797656,-0.167840,1.245139,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4448,2025-01-22,JP,JPY,0.712722,0.357182,0.212506,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4449,2025-01-22,UK,GBP,0.535689,-0.596492,-0.634124,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4450,2025-01-23,CA,CAD,-0.797656,-0.364722,1.294209,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4451,2025-01-23,EU,EUR,0.907856,0.956183,0.704453,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4452,2025-01-23,JP,JPY,0.978075,0.357182,0.212506,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4453,2025-01-23,UK,GBP,0.535689,-0.996869,-0.613617,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4454,2025-01-24,CA,CAD,-0.797656,-0.364722,1.279418,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4455,2025-01-24,JP,JPY,0.978075,0.357182,0.236792,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4456,2025-01-24,NZ,NZD,-0.459913,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4457,2025-01-24,UK,GBP,0.466106,-0.996869,-0.583166,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4458,2025-01-27,CA,CAD,-0.797656,-0.364722,1.302520,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4459,2025-01-27,JP,JPY,0.978075,0.307478,0.254012,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4460,2025-01-28,AU,AUD,-2.167190,0.253648,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4461,2025-01-29,AU,AUD,-1.039973,0.253648,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4462,2025-01-29,CH,CHF,-0.685990,-2.981997,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4463,2025-01-29,JP,JPY,0.978075,0.307478,0.205533,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4464,2025-01-29,NZ,NZD,-0.459913,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4465,2025-01-30,AU,AUD,-1.039973,0.253648,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4466,2025-01-30,CA,CAD,-0.797656,-0.364722,1.302520,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4467,2025-01-30,CH,CHF,-0.685990,-2.981997,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4468,2025-01-30,EU,EUR,0.877650,0.730297,0.505568,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4469,2025-01-30,JP,JPY,0.978075,0.946488,0.221642,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4470,2025-01-30,NZ,NZD,-0.691080,-1.877906,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4471,2025-01-31,AU,AUD,-1.091734,0.297528,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4472,2025-01-31,CA,CAD,-0.797656,-0.519769,-1.215476,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4473,2025-01-31,CH,CHF,-0.685990,-2.981997,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4474,2025-01-31,EU,EUR,0.799546,0.730297,0.505568,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4475,2025-01-31,UK,GBP,0.466106,-0.996869,-0.583166,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4476,2025-02-03,AU,AUD,-1.080541,0.297528,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4477,2025-02-03,CA,CAD,-0.797656,-0.519769,-1.215476,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4478,2025-02-03,EU,EUR,-0.773049,0.730297,0.688703,10,1,6,0.458469,1.000000,0.510448,1.000000,1.000000,1.000000,medium,low,medium,2026-04-24T19:46:38.494302+00:00
4479,2025-02-03,JP,JPY,0.978075,0.946488,0.221642,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4480,2025-02-03,UK,GBP,0.453083,-0.996869,-0.583166,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4481,2025-02-04,AU,AUD,-1.063171,0.297528,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4482,2025-02-04,NZ,NZD,-0.691080,-2.034398,,3,1,0,0.439315,1.000000,,1.000000,1.000000,,medium,low,low,2026-04-24T19:46:38.494302+00:00
4483,2025-02-05,CA,CAD,-0.636126,-0.290712,-0.942614,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4484,2025-02-05,JP,JPY,0.978075,0.946488,0.210721,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4485,2025-02-05,UK,GBP,0.450204,-0.996869,-0.583166,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4486,2025-02-06,AU,AUD,-1.024150,0.297528,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4487,2025-02-06,CA,CAD,-0.636126,-0.290712,-0.862388,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4488,2025-02-06,CH,CHF,-0.672933,-2.901274,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4489,2025-02-06,JP,JPY,0.978075,0.946488,0.178239,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4490,2025-02-06,UK,GBP,0.450204,-0.996869,-0.583166,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4491,2025-02-07,CA,CAD,-0.636126,0.366805,-0.862388,7,7,9,0.461946,0.483188,0.607435,1.000000,1.000000,1.000000,medium,medium,high,2026-04-24T19:46:38.494302+00:00
4492,2025-02-07,CH,CHF,-0.672933,-2.901274,-0.111803,3,1,1,0.435884,1.000000,1.000000,1.000000,1.000000,1.000000,medium,low,low,2026-04-24T19:46:38.494302+00:00
4493,2025-02-07,JP,JPY,0.978075,0.514780,0.162770,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4494,2025-02-07,UK,GBP,0.450204,-0.996869,-0.646613,11,2,14,0.529473,0.431991,0.707050,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4495,2025-02-09,JP,JPY,0.978075,0.514780,0.193452,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4496,2025-02-10,AU,AUD,-1.029093,0.297528,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4497,2025-02-10,JP,JPY,0.978075,0.514780,0.200471,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
4498,2025-02-11,AU,AUD,-1.029093,0.297528,,19,3,0,0.579060,0.473419,,1.000000,1.000000,,high,medium,low,2026-04-24T19:46:38.494302+00:00
4499,2025-02-12,JP,JPY,1.071411,0.514780,0.190095,4,2,25,0.470515,0.536491,0.569365,1.000000,1.000000,1.000000,medium,low,high,2026-04-24T19:46:38.494302+00:00
