ranking_id,date,window_months,currency,country_code,cb_strength_score,cb_pressure_normalized,strength_label,trend_label,confidence,rank_strongest,rank_weakest,percentile_rank,processed_at
12344,2024-10-03,1,JPY,JP,1.515381,0.496916,strong,flat,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12345,2024-10-03,2,CAD,CA,-0.841361,-0.873948,mild_weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12346,2024-10-03,2,AUD,AU,-0.812414,-0.857213,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12347,2024-10-03,2,GBP,UK,-0.233234,-0.522383,neutral,improving,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12348,2024-10-03,2,CHF,CH,0.312118,-0.207109,neutral,weakening,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12349,2024-10-03,2,JPY,JP,1.574890,0.522912,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12350,2024-10-03,3,CAD,CA,-1.018680,-0.872392,weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12351,2024-10-03,3,AUD,AU,-0.750329,-0.722464,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12352,2024-10-03,3,GBP,UK,-0.336680,-0.491356,neutral,improving,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12353,2024-10-03,3,CHF,CH,0.867131,0.181217,mild_strong,flat,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12354,2024-10-03,3,JPY,JP,1.238558,0.388735,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12355,2024-10-04,1,CAD,CA,-0.707107,-1.172782,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12356,2024-10-04,1,CHF,CH,0.707107,-0.944152,mild_strong,weakening,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12357,2024-10-04,2,CAD,CA,-0.707107,-0.899819,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12358,2024-10-04,2,CHF,CH,0.707107,-0.374716,mild_strong,weakening,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12359,2024-10-04,3,CAD,CA,-0.707107,-0.916245,mild_weak,flat,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12360,2024-10-04,3,CHF,CH,0.707107,-0.016568,mild_strong,weakening,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12361,2024-10-07,1,AUD,AU,-1.086424,-0.825722,weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12362,2024-10-07,1,GBP,UK,0.204446,0.112610,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12363,2024-10-07,1,JPY,JP,0.881978,0.605108,mild_strong,flat,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12364,2024-10-07,2,AUD,AU,-0.799322,-0.869559,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12365,2024-10-07,2,GBP,UK,-0.322013,-0.512400,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12366,2024-10-07,2,JPY,JP,1.121335,0.567624,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12367,2024-10-07,3,AUD,AU,-0.804094,-0.735725,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12368,2024-10-07,3,GBP,UK,-0.315640,-0.440012,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12369,2024-10-07,3,JPY,JP,1.119734,0.428975,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12370,2024-10-08,1,CAD,CA,-0.797537,-1.319119,mild_weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12371,2024-10-08,1,AUD,AU,-0.324384,-0.822004,neutral,flat,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12372,2024-10-08,1,JPY,JP,1.121922,0.697546,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12373,2024-10-08,2,CAD,CA,-0.604364,-0.912271,mild_weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12374,2024-10-08,2,AUD,AU,-0.549908,-0.865370,mild_weak,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12375,2024-10-08,2,JPY,JP,1.154272,0.602363,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12376,2024-10-08,3,CAD,CA,-0.715648,-0.956294,mild_weak,flat,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12377,2024-10-08,3,AUD,AU,-0.426960,-0.736951,mild_weak,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12378,2024-10-08,3,JPY,JP,1.142608,0.455599,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12379,2024-10-09,1,JPY,JP,0.000000,0.790358,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12380,2024-10-09,2,JPY,JP,0.000000,0.624659,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12381,2024-10-09,3,JPY,JP,0.000000,0.479863,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12382,2024-10-10,1,AUD,AU,0.000000,-0.808469,neutral,flat,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12383,2024-10-10,2,AUD,AU,0.000000,-0.861637,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12384,2024-10-10,3,AUD,AU,0.000000,-0.767403,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12385,2024-10-11,1,CHF,CH,-0.713664,-1.343549,mild_weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12386,2024-10-11,1,CAD,CA,-0.669777,-1.308301,mild_weak,weakening,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12387,2024-10-11,1,AUD,AU,-0.044868,-0.806400,neutral,flat,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12388,2024-10-11,1,GBP,UK,1.428310,0.376794,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12389,2024-10-11,2,CAD,CA,-0.965656,-0.923830,mild_weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12390,2024-10-11,2,AUD,AU,-0.651456,-0.858215,mild_weak,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12391,2024-10-11,2,CHF,CH,0.398930,-0.638860,mild_strong,weakening,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12392,2024-10-11,2,GBP,UK,1.218182,-0.467774,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12393,2024-10-11,3,CAD,CA,-1.086817,-0.963147,weak,flat,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12394,2024-10-11,3,AUD,AU,-0.565695,-0.783438,mild_weak,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12395,2024-10-11,3,GBP,UK,0.567972,-0.392492,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12396,2024-10-11,3,CHF,CH,1.084540,-0.214353,strong,weakening,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12397,2024-10-14,1,CHF,CH,0.000000,-1.515755,neutral,weakening,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12398,2024-10-14,2,CHF,CH,0.000000,-0.777683,neutral,weakening,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12399,2024-10-14,3,CHF,CH,0.000000,-0.333727,neutral,weakening,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12400,2024-10-15,1,CAD,CA,-1.032642,-1.343566,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12401,2024-10-15,1,NZD,NZ,-0.684149,-0.998450,mild_weak,flat,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12402,2024-10-15,1,EUR,EU,-0.352802,-0.670313,mild_weak,improving,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12403,2024-10-15,1,GBP,UK,0.718953,0.391060,mild_strong,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12404,2024-10-15,1,JPY,JP,1.350640,1.016627,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12405,2024-10-15,2,NZD,NZ,-0.743626,-0.982591,mild_weak,improving,medium,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12406,2024-10-15,2,CAD,CA,-0.659866,-0.926123,mild_weak,weakening,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12407,2024-10-15,2,EUR,EU,-0.411682,-0.758806,mild_weak,weakening,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12408,2024-10-15,2,GBP,UK,0.134707,-0.390452,neutral,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12409,2024-10-15,2,JPY,JP,1.680467,0.651643,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12410,2024-10-15,3,NZD,NZ,-0.965655,-1.053179,mild_weak,improving,medium,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12411,2024-10-15,3,CAD,CA,-0.862393,-0.987834,mild_weak,weakening,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12412,2024-10-15,3,GBP,UK,0.124145,-0.363548,neutral,improving,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12413,2024-10-15,3,EUR,EU,0.197455,-0.317157,neutral,flat,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12414,2024-10-15,3,JPY,JP,1.506448,0.511181,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12415,2024-10-16,1,CAD,CA,-1.111175,-1.378772,weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12416,2024-10-16,1,USD,US,-0.509888,-0.727096,mild_weak,flat,low,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12417,2024-10-16,1,GBP,UK,0.501194,0.368717,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12418,2024-10-16,1,JPY,JP,1.119869,1.039239,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12419,2024-10-16,2,CAD,CA,-0.822975,-0.928392,mild_weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12420,2024-10-16,2,USD,US,-0.539012,-0.727096,mild_weak,flat,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12421,2024-10-16,2,GBP,UK,-0.062200,-0.389093,neutral,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12422,2024-10-16,2,JPY,JP,1.424187,0.664576,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12423,2024-10-16,3,CAD,CA,-0.891090,-0.981840,mild_weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12424,2024-10-16,3,USD,US,-0.507405,-0.727096,mild_weak,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12425,2024-10-16,3,GBP,UK,0.002611,-0.388476,neutral,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12426,2024-10-16,3,JPY,JP,1.395884,0.536574,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12427,2024-10-17,1,CHF,CH,-1.252041,-1.801557,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12428,2024-10-17,1,AUD,AU,-0.219255,-0.770208,neutral,improving,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12429,2024-10-17,1,USD,US,-0.188157,-0.739154,neutral,flat,low,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12430,2024-10-17,1,EUR,EU,0.132581,-0.418862,neutral,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12431,2024-10-17,1,JPY,JP,1.526872,0.973490,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12432,2024-10-17,2,CHF,CH,-0.676959,-0.979166,mild_weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12433,2024-10-17,2,AUD,AU,-0.465286,-0.841896,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12434,2024-10-17,2,EUR,EU,-0.319749,-0.747515,neutral,weakening,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12435,2024-10-17,2,USD,US,-0.306856,-0.739154,neutral,flat,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12436,2024-10-17,2,JPY,JP,1.768851,0.606949,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12437,2024-10-17,3,AUD,AU,-0.751198,-0.773596,mild_weak,weakening,medium,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12438,2024-10-17,3,USD,US,-0.685316,-0.739154,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12439,2024-10-17,3,CHF,CH,-0.270118,-0.522094,neutral,weakening,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12440,2024-10-17,3,EUR,EU,0.005736,-0.377882,neutral,flat,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12441,2024-10-17,3,JPY,JP,1.700896,0.508320,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12442,2024-10-18,1,EUR,EU,-0.707107,-0.517103,mild_weak,improving,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12443,2024-10-18,1,GBP,UK,0.707107,0.222690,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12444,2024-10-18,2,EUR,EU,-0.707107,-0.737661,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12445,2024-10-18,2,GBP,UK,0.707107,-0.388072,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12446,2024-10-18,3,GBP,UK,-0.707107,-0.420165,mild_weak,improving,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12447,2024-10-18,3,EUR,EU,0.707107,-0.414044,mild_strong,weakening,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12448,2024-10-20,1,CAD,CA,-0.707107,-1.315922,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12449,2024-10-20,1,GBP,UK,0.707107,0.041117,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12450,2024-10-20,2,CAD,CA,-0.707107,-0.953358,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12451,2024-10-20,2,GBP,UK,0.707107,-0.423857,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12452,2024-10-20,3,CAD,CA,-0.707107,-0.965842,mild_weak,flat,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12453,2024-10-20,3,GBP,UK,0.707107,-0.449365,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12454,2024-10-21,1,NZD,NZ,0.000000,-1.131496,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12455,2024-10-21,2,NZD,NZ,0.000000,-1.009793,neutral,improving,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12456,2024-10-21,3,NZD,NZ,0.000000,-1.021461,neutral,improving,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12457,2024-10-22,1,CAD,CA,-0.961738,-1.284453,mild_weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12458,2024-10-22,1,USD,US,-0.072570,-0.743173,neutral,flat,low,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12459,2024-10-22,1,GBP,UK,1.034308,-0.069361,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12460,2024-10-22,2,CAD,CA,-0.918796,-0.977216,mild_weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12461,2024-10-22,2,USD,US,-0.146292,-0.743173,neutral,flat,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12462,2024-10-22,2,GBP,UK,1.065088,-0.376164,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12463,2024-10-22,3,CAD,CA,-0.964604,-0.965032,mild_weak,flat,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12464,2024-10-22,3,USD,US,-0.067383,-0.743173,neutral,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12465,2024-10-22,3,GBP,UK,1.031987,-0.471328,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12466,2024-10-23,1,EUR,EU,-0.588804,-0.733660,mild_weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12467,2024-10-23,1,AUD,AU,-0.565820,-0.712785,mild_weak,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12468,2024-10-23,1,JPY,JP,1.154624,0.849745,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12469,2024-10-23,2,EUR,EU,-0.658224,-0.956811,mild_weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12470,2024-10-23,2,AUD,AU,-0.492506,-0.822455,mild_weak,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12471,2024-10-23,2,JPY,JP,1.150730,0.509804,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12472,2024-10-23,3,AUD,AU,-0.815417,-0.788939,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12473,2024-10-23,3,EUR,EU,-0.300333,-0.449791,neutral,weakening,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12474,2024-10-23,3,JPY,JP,1.115749,0.482604,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12475,2024-10-24,1,USD,US,-0.877630,-0.730812,mild_weak,flat,low,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12476,2024-10-24,1,GBP,UK,-0.211050,-0.240213,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12477,2024-10-24,1,JPY,JP,1.088680,0.716381,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12478,2024-10-24,2,USD,US,-0.814161,-0.730812,mild_weak,flat,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12479,2024-10-24,2,GBP,UK,-0.302043,-0.416651,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12480,2024-10-24,2,JPY,JP,1.116204,0.453376,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12481,2024-10-24,3,USD,US,-0.749458,-0.730812,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
12482,2024-10-24,3,GBP,UK,-0.386017,-0.501814,mild_weak,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
12483,2024-10-24,3,JPY,JP,1.135475,0.456852,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
12484,2024-10-25,1,CAD,CA,-0.918082,-1.239756,mild_weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12485,2024-10-25,1,USD,US,-0.257374,-0.722510,neutral,flat,low,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12486,2024-10-25,1,EUR,EU,-0.248943,-0.715909,neutral,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12487,2024-10-25,1,JPY,JP,1.424399,0.594094,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12488,2024-10-25,2,CAD,CA,-0.669734,-1.002886,mild_weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12489,2024-10-25,2,EUR,EU,-0.564319,-0.933988,mild_weak,weakening,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12490,2024-10-25,2,USD,US,-0.240750,-0.722510,neutral,flat,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12491,2024-10-25,2,JPY,JP,1.474802,0.398744,strong,flat,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12492,2024-10-25,3,CAD,CA,-0.861061,-0.956218,mild_weak,flat,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
12493,2024-10-25,3,USD,US,-0.475972,-0.722510,mild_weak,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
12494,2024-10-25,3,EUR,EU,-0.085870,-0.485759,neutral,weakening,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
12495,2024-10-25,3,JPY,JP,1.422903,0.429909,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
12496,2024-10-28,1,JPY,JP,0.000000,0.447584,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12497,2024-10-28,2,JPY,JP,0.000000,0.343872,neutral,flat,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12498,2024-10-28,3,JPY,JP,0.000000,0.404724,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
12499,2024-10-29,1,CAD,CA,-0.707107,-1.167155,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12500,2024-10-29,1,USD,US,0.707107,-0.716975,mild_strong,flat,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12501,2024-10-29,2,CAD,CA,-0.707107,-1.027994,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12502,2024-10-29,2,USD,US,0.707107,-0.716975,mild_strong,flat,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12503,2024-10-29,3,CAD,CA,-0.707107,-0.947040,mild_weak,flat,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
12504,2024-10-29,3,USD,US,0.707107,-0.716975,mild_strong,weakening,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
12505,2024-10-30,1,CHF,CH,-1.588071,-2.323440,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12506,2024-10-30,1,EUR,EU,0.101131,-0.763136,neutral,improving,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12507,2024-10-30,1,AUD,AU,0.137979,-0.729100,neutral,improving,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12508,2024-10-30,1,USD,US,0.155385,-0.713021,neutral,flat,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12509,2024-10-30,1,JPY,JP,1.193575,0.245948,strong,flat,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12510,2024-10-30,2,CHF,CH,-1.028545,-1.286486,weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12511,2024-10-30,2,EUR,EU,-0.327502,-0.873526,neutral,weakening,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12512,2024-10-30,2,AUD,AU,-0.252650,-0.829434,neutral,weakening,medium,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12513,2024-10-30,2,USD,US,-0.055028,-0.713021,neutral,flat,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12514,2024-10-30,2,JPY,JP,1.663724,0.299436,strong,flat,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12515,2024-10-30,3,AUD,AU,-0.682542,-0.814825,mild_weak,weakening,medium,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
12516,2024-10-30,3,USD,US,-0.474923,-0.713021,mild_weak,flat,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
12517,2024-10-30,3,CHF,CH,-0.469702,-0.710461,mild_weak,weakening,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
12518,2024-10-30,3,EUR,EU,-0.125599,-0.541734,neutral,weakening,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
12519,2024-10-30,3,JPY,JP,1.752766,0.379302,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
12520,2024-10-31,1,NZD,NZ,-1.155811,-1.304652,weak,weakening,medium,6,1,0.000000,2026-05-03T19:58:36.884106+00:00
12521,2024-10-31,1,CAD,CA,-0.822937,-1.133011,mild_weak,weakening,high,5,2,0.200000,2026-05-03T19:58:36.884106+00:00
12522,2024-10-31,1,AUD,AU,-0.139262,-0.780485,neutral,flat,medium,4,3,0.400000,2026-05-03T19:58:36.884106+00:00
12523,2024-10-31,1,USD,US,0.009542,-0.703757,neutral,flat,medium,3,4,0.600000,2026-05-03T19:58:36.884106+00:00
12524,2024-10-31,1,EUR,EU,0.444082,-0.479694,mild_strong,improving,high,2,5,0.800000,2026-05-03T19:58:36.884106+00:00
12525,2024-10-31,1,JPY,JP,1.664386,0.149535,strong,weakening,high,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
12526,2024-10-31,2,NZD,NZ,-0.792323,-1.074118,mild_weak,flat,medium,6,1,0.000000,2026-05-03T19:58:36.884106+00:00
12527,2024-10-31,2,CAD,CA,-0.732998,-1.045199,mild_weak,weakening,high,5,2,0.200000,2026-05-03T19:58:36.884106+00:00
12528,2024-10-31,2,AUD,AU,-0.331835,-0.849647,neutral,weakening,medium,4,3,0.400000,2026-05-03T19:58:36.884106+00:00
12529,2024-10-31,2,EUR,EU,-0.039593,-0.707190,neutral,weakening,high,3,4,0.600000,2026-05-03T19:58:36.884106+00:00
12530,2024-10-31,2,USD,US,-0.032550,-0.703757,neutral,flat,medium,2,5,0.800000,2026-05-03T19:58:36.884106+00:00
12531,2024-10-31,2,JPY,JP,1.929299,0.252571,strong,flat,high,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
12532,2024-10-31,3,NZD,NZ,-0.857024,-1.047240,mild_weak,improving,medium,6,1,0.000000,2026-05-03T19:58:36.884106+00:00
12533,2024-10-31,3,CAD,CA,-0.640053,-0.936944,mild_weak,flat,high,5,2,0.200000,2026-05-03T19:58:36.884106+00:00
12534,2024-10-31,3,AUD,AU,-0.441470,-0.835995,mild_weak,weakening,medium,4,3,0.400000,2026-05-03T19:58:36.884106+00:00
12535,2024-10-31,3,USD,US,-0.181337,-0.703757,neutral,flat,medium,3,4,0.600000,2026-05-03T19:58:36.884106+00:00
12536,2024-10-31,3,EUR,EU,0.228947,-0.495191,neutral,weakening,high,2,5,0.800000,2026-05-03T19:58:36.884106+00:00
12537,2024-10-31,3,JPY,JP,1.890938,0.349676,strong,improving,high,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
