central_bank_code,target_family,target_indicator_key,target_indicator,indicator_key,indicator,indicator_category,importance,observations,pearson_correlation,spearman_correlation,abs_pearson,abs_spearman,direction
RBA,unemployment,unemployment_rate,Unemployment Rate,rba_weighted_median_cpi_yoy,RBA Weighted Median CPI (YoY),Inflation,1,23,-0.8481459345249305,-0.9420938182514395,0.8481459345249305,0.9420938182514395,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,1,24,-0.8264333773374087,-0.9366583376054084,0.8264333773374087,0.9366583376054084,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,1,38,-0.8245198500425903,-0.7510807227843576,0.8245198500425903,0.7510807227843576,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,private_sector_credit_yoy,Private Sector Credit (YoY),Growth,3,75,-0.7778064289252064,-0.6709288407826726,0.7778064289252064,0.6709288407826726,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,rba_weighted_median_cpi_qoq,RBA Weighted Median CPI (QoQ),Inflation,1,23,-0.7729628982752103,-0.8136796706586827,0.7729628982752103,0.8136796706586827,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,housing_credit_mom,Housing Credit (MoM),Growth,3,41,0.762060008195172,0.7841831472430056,0.762060008195172,0.7841831472430056,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,28,-0.7566200019470933,-0.7493351080913588,0.7566200019470933,0.7493351080913588,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,2,73,-0.7373393958323651,-0.7476611190168128,0.7373393958323651,0.7476611190168128,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,rba_trimmed_mean_cpi_qoq,RBA Trimmed Mean CPI (QoQ),Inflation,1,24,-0.7157298438221606,-0.7410484511380607,0.7157298438221606,0.7410484511380607,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,producer_price_index_qoq,Producer Price Index (QoQ),Inflation,2,24,-0.5691338853972673,-0.503523516608233,0.5691338853972673,0.503523516608233,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,private_sector_credit_mom,Private Sector Credit (MoM),Growth,3,73,-0.5518679199405826,-0.19242740156342522,0.5518679199405826,0.19242740156342522,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,ai_group_manufacturing_index,Ai Group Manufacturing Index,Growth,3,70,0.48193097503734705,0.334867663744192,0.48193097503734705,0.334867663744192,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Sentiment,3,20,0.46596495550509376,0.45642514493526326,0.46596495550509376,0.45642514493526326,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Sentiment,2,75,0.4435083084328841,0.6328843877640018,0.4435083084328841,0.6328843877640018,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,ai_group_services_index,Ai Group Services Index,Growth,3,34,-0.4179594991628209,-0.3036891914179881,0.4179594991628209,0.3036891914179881,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,ai_group_construction_index,Ai Group Construction Index,Growth,3,70,0.41452539843988345,0.3031351374175326,0.41452539843988345,0.3031351374175326,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,current_account,Current Account,Trade,2,24,0.39662224679639335,0.27213726223441176,0.39662224679639335,0.27213726223441176,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,consumer_price_index,Consumer Price Index,Inflation,2,18,-0.3582552233303978,-0.08795402979316128,0.3582552233303978,0.08795402979316128,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,ai_group_industry_index,Ai Group Industry Index,Growth,3,36,-0.3568129393263544,-0.3398218852288742,0.3568129393263544,0.3398218852288742,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,services_pmi,Services PMI,Growth,2,59,-0.31871822592985916,0.0808122972507309,0.31871822592985916,0.0808122972507309,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,composite_pmi,Composite PMI,Growth,2,56,-0.3093397667305991,0.07031647710604699,0.3093397667305991,0.07031647710604699,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,25,-0.29809519371743215,-0.34405050793902664,0.29809519371743215,0.34405050793902664,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,import_price_index_qoq,Import Price Index (QoQ),Inflation,2,24,-0.27443552461812304,-0.19619071000528127,0.27443552461812304,0.19619071000528127,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,balance_of_trade,Balance of Trade,Trade,2,75,-0.27069774263798063,-0.37417786385496477,0.27069774263798063,0.37417786385496477,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,leading_index_mom,Leading Index (MoM),Growth,3,62,0.2096052084974223,0.39143077710471874,0.2096052084974223,0.39143077710471874,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,td_mi_inflation_gauge_mom,TD-MI Inflation Gauge (MoM),Inflation,2,74,-0.20493159626866697,-0.17374014507345506,0.20493159626866697,0.17374014507345506,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,74,0.19095491264109027,0.10430205363951578,0.19095491264109027,0.10430205363951578,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,export_price_index_qoq,Export Price Index (QoQ),Inflation,2,24,0.17237811754148366,0.2912000173184648,0.17237811754148366,0.2912000173184648,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Housing,2,31,0.14224809579285427,-0.1598611637484747,0.14224809579285427,0.1598611637484747,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,building_permits,Building Permits,Housing,2,71,0.13699732427482958,0.18202985493556104,0.13699732427482958,0.18202985493556104,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,nab_business_confidence,NAB Business Confidence,Sentiment,2,72,-0.12071723994475529,0.027180184429713757,0.12071723994475529,0.027180184429713757,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,retail_sales_mom,Retail Sales (MoM),Growth,1,65,0.11529943270507795,0.07770294569527887,0.11529943270507795,0.07770294569527887,positive
RBA,unemployment,unemployment_rate,Unemployment Rate,commodity_prices_yoy,Commodity Prices (YoY),Inflation,3,52,-0.0973064991448082,0.04995509098698384,0.0973064991448082,0.04995509098698384,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,full_time_employment_change,Full-Time Employment Change,Labor,1,76,-0.09597755565353619,-0.08752618296213133,0.09597755565353619,0.08752618296213133,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,imports_mom,Imports (MoM),Trade,2,75,-0.08669697409829076,-0.1515110065241873,0.08669697409829076,0.1515110065241873,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,employment_change,Employment Change,Labor,1,76,-0.040507507156825336,0.026862394867637657,0.040507507156825336,0.026862394867637657,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,private_house_approvals_mom,Private House Approvals (MoM),Housing,2,52,-0.03201819189064684,0.04836046042958489,0.03201819189064684,0.04836046042958489,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,manufacturing_pmi,Manufacturing PMI,Growth,2,58,-0.028709041252557375,-0.0077681245157021845,0.028709041252557375,0.0077681245157021845,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,exports_mom,Exports (MoM),Trade,2,74,-0.017700458526739498,0.0405080623201591,0.017700458526739498,0.0405080623201591,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,part_time_employment_change,Part-Time Employment Change,Labor,1,76,0.0153731336881645,0.023577460698222693,0.0153731336881645,0.023577460698222693,positive
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,25,-0.5318914281850584,-0.42192910626666685,0.5318914281850584,0.42192910626666685,negative
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,25,-0.501626542434694,-0.37011395073319914,0.501626542434694,0.37011395073319914,negative
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,imports,Imports,Growth,2,76,-0.44263261189497616,-0.5119045192167953,0.44263261189497616,0.5119045192167953,negative
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,unemployment_rate,Unemployment Rate,Labor,1,24,0.38555025598359655,0.4136892964437137,0.38555025598359655,0.4136892964437137,positive
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,labour_cost_index_qoq,Labour Cost Index (QoQ),Labor,2,24,-0.36351019766681664,-0.20229029074166538,0.36351019766681664,0.20229029074166538,negative
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,participation_rate,Labor Force Participation Rate,Labor,1,24,-0.3496590234342466,-0.36268650647120104,0.3496590234342466,0.36268650647120104,negative
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,labour_cost_index_yoy,Labour Cost Index (YoY),Labor,2,24,-0.26976385010613607,-0.2788068959981193,0.26976385010613607,0.2788068959981193,negative
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,employment_change_qoq,Employment Change (QoQ),Labor,1,22,-0.22869333585168306,-0.31474769546206144,0.22869333585168306,0.31474769546206144,negative
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,business_confidence,Business Confidence,Growth,3,74,0.22415004821029758,0.1719981043965643,0.22415004821029758,0.1719981043965643,positive
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,capacity_utilization,Capacity Utilization,Growth,3,25,-0.1950784443909203,-0.2443247583699925,0.1950784443909203,0.2443247583699925,negative
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,exports,Exports,Growth,2,76,0.14362457866431888,0.22754491051987333,0.14362457866431888,0.22754491051987333,positive
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,3,63,-0.09894167780097353,-0.10328560060816594,0.09894167780097353,0.10328560060816594,negative
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),labour_cost_index_qoq,Labour Cost Index (QoQ),Labor,2,25,0.8167562375805424,0.8283399390929106,0.8167562375805424,0.8283399390929106,positive
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),unemployment_rate,Unemployment Rate,Labor,1,25,-0.8028052560714174,-0.7569572120475381,0.8028052560714174,0.7569572120475381,negative
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,26,0.7537695100699839,0.7151753987494343,0.7537695100699839,0.7151753987494343,positive
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),labour_cost_index_yoy,Labour Cost Index (YoY),Labor,2,25,0.7304714542246332,0.7215044602092991,0.7304714542246332,0.7215044602092991,positive
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),participation_rate,Labor Force Participation Rate,Labor,1,25,0.6948368285605812,0.723220115803323,0.6948368285605812,0.723220115803323,positive
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),balance_of_trade,Balance of Trade,Growth,2,25,-0.5016265424346938,-0.3701139507331991,0.5016265424346938,0.3701139507331991,negative
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),imports,Imports,Growth,2,25,0.4439285602399812,0.3992683713815185,0.4439285602399812,0.3992683713815185,positive
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),business_confidence,Business Confidence,Growth,3,26,-0.4364723632856751,-0.3258602372666869,0.4364723632856751,0.3258602372666869,negative
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),employment_change_qoq,Employment Change (QoQ),Labor,1,22,0.36853928563191884,0.38304521936963415,0.36853928563191884,0.38304521936963415,positive
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),exports,Exports,Growth,2,25,0.20278025606788405,0.31041815222784436,0.20278025606788405,0.31041815222784436,positive
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),credit_card_spending_yoy,Credit Card Spending (YoY),Growth,3,21,0.15125544052914933,0.5863417424589563,0.15125544052914933,0.5863417424589563,positive
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),capacity_utilization,Capacity Utilization,Growth,3,26,0.07405785189157026,0.11076874457286208,0.07405785189157026,0.11076874457286208,positive
RBNZ,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,25,-0.8028052560714174,-0.7569572120475381,0.8028052560714174,0.7569572120475381,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,business_confidence,Business Confidence,Growth,3,25,0.7168948289757999,0.6754189724146651,0.7168948289757999,0.6754189724146651,positive
RBNZ,unemployment,unemployment_rate,Unemployment Rate,labour_cost_index_qoq,Labour Cost Index (QoQ),Labor,2,25,-0.6359920596266572,-0.6649887454042188,0.6359920596266572,0.6649887454042188,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,25,-0.6072164139069233,-0.640862673097537,0.6072164139069233,0.640862673097537,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,labour_cost_index_yoy,Labour Cost Index (YoY),Labor,2,25,-0.5618950314583148,-0.5723959948494384,0.5618950314583148,0.5723959948494384,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,participation_rate,Labor Force Participation Rate,Labor,1,25,-0.4684967333555566,-0.47823585925715234,0.4684967333555566,0.47823585925715234,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,employment_change_qoq,Employment Change (QoQ),Labor,1,22,-0.4452251228706812,-0.37553223198899355,0.4452251228706812,0.37553223198899355,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,balance_of_trade,Balance of Trade,Growth,2,24,0.38555025598359655,0.4136892964437137,0.38555025598359655,0.4136892964437137,positive
RBNZ,unemployment,unemployment_rate,Unemployment Rate,imports,Imports,Growth,2,24,-0.3367947736920074,-0.24068087518041378,0.3367947736920074,0.24068087518041378,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,capacity_utilization,Capacity Utilization,Growth,3,25,-0.26866230366690413,-0.39015630134187357,0.26866230366690413,0.39015630134187357,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,3,20,-0.2439275930098099,-0.3104751077133536,0.2439275930098099,0.3104751077133536,negative
RBNZ,unemployment,unemployment_rate,Unemployment Rate,exports,Exports,Growth,2,24,0.13693447057707483,0.1277249355721898,0.13693447057707483,0.1277249355721898,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),retail_sales_mom,Retail Sales (MoM),Growth,2,22,0.6521957993945069,0.2918336406973389,0.6521957993945069,0.2918336406973389,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),retail_sales_yoy,Retail Sales (YoY),Growth,2,22,0.520159873243844,0.42081996988115417,0.520159873243844,0.42081996988115417,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),producer_import_prices_mom,Producer & Import Prices (MoM),Inflation,2,19,0.5048248378160436,0.46697936301779536,0.5048248378160436,0.46697936301779536,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),consumer_confidence,Consumer Confidence,Sentiment,2,22,0.28657453878157374,0.36605569848597347,0.28657453878157374,0.36605569848597347,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),cpi_headline_mom,Headline CPI (MoM),Inflation,2,18,0.23014634044852147,0.27839505458128516,0.23014634044852147,0.27839505458128516,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),balance_of_trade,Balance of Trade,Growth,2,22,-0.2061225953278931,-0.2444350225069467,0.2061225953278931,0.2444350225069467,negative
SNB,gdp_growth,gdp_qoq,GDP (QoQ),economic_sentiment_index,Economic Sentiment Index,Sentiment,2,22,0.17183715253300447,0.3904744038014498,0.17183715253300447,0.3904744038014498,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),producer_import_prices_yoy,Producer & Import Prices (YoY),Inflation,2,22,0.13908185829850767,0.14225316883600994,0.13908185829850767,0.14225316883600994,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),cpi_headline_yoy,Headline CPI (YoY),Inflation,1,21,0.1140874000769433,0.19652306714116755,0.1140874000769433,0.19652306714116755,positive
SNB,gdp_growth,gdp_qoq,GDP (QoQ),unemployment_rate,Unemployment Rate,Labor,2,22,-0.053669168093468195,-0.043617220635197164,0.053669168093468195,0.043617220635197164,negative
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),unemployment_rate,Unemployment Rate,Labor,2,74,-0.8688063720500114,-0.8964272899830424,0.8688063720500114,0.8964272899830424,negative
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),producer_import_prices_yoy,Producer & Import Prices (YoY),Inflation,2,74,0.738439845150266,0.7384486673964129,0.738439845150266,0.7384486673964129,positive
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),economic_sentiment_index,Economic Sentiment Index,Sentiment,2,72,-0.679738638344454,-0.6505955044087363,0.679738638344454,0.6505955044087363,negative
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),cpi_headline_mom,Headline CPI (MoM),Inflation,2,56,0.434175158067043,0.38354075697595075,0.434175158067043,0.38354075697595075,positive
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),producer_import_prices_mom,Producer & Import Prices (MoM),Inflation,2,66,0.2062433139956538,0.20069860839598594,0.2062433139956538,0.20069860839598594,positive
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),balance_of_trade,Balance of Trade,Growth,2,74,-0.19498004909852337,-0.1591941553020727,0.19498004909852337,0.1591941553020727,negative
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),consumer_confidence,Consumer Confidence,Sentiment,2,41,-0.16798560140469912,-0.1810041016398006,0.16798560140469912,0.1810041016398006,negative
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),gdp_qoq,GDP (QoQ),Growth,1,21,0.11408740007694332,0.19652306714116755,0.11408740007694332,0.19652306714116755,positive
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),retail_sales_yoy,Retail Sales (YoY),Growth,2,72,-0.10537930702745656,-0.2512755230007859,0.10537930702745656,0.2512755230007859,negative
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),retail_sales_mom,Retail Sales (MoM),Growth,2,73,-0.04701817253752992,0.1743456637385698,0.04701817253752992,0.1743456637385698,negative
SNB,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,74,-0.8688063720500113,-0.8964272899830426,0.8688063720500113,0.8964272899830426,negative
SNB,unemployment,unemployment_rate,Unemployment Rate,economic_sentiment_index,Economic Sentiment Index,Sentiment,2,74,0.7101480721424651,0.6809551869786951,0.7101480721424651,0.6809551869786951,positive
SNB,unemployment,unemployment_rate,Unemployment Rate,producer_import_prices_yoy,Producer & Import Prices (YoY),Inflation,2,76,-0.48037608356963624,-0.5211848352530944,0.48037608356963624,0.5211848352530944,negative
SNB,unemployment,unemployment_rate,Unemployment Rate,consumer_confidence,Consumer Confidence,Sentiment,2,43,0.27841776241787153,0.26285959376496354,0.27841776241787153,0.26285959376496354,positive
SNB,unemployment,unemployment_rate,Unemployment Rate,retail_sales_yoy,Retail Sales (YoY),Growth,2,74,0.22062904559234875,0.31472564048304336,0.22062904559234875,0.31472564048304336,positive
SNB,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_mom,Headline CPI (MoM),Inflation,2,57,-0.19298552039420772,-0.19141561909196717,0.19298552039420772,0.19141561909196717,negative
SNB,unemployment,unemployment_rate,Unemployment Rate,balance_of_trade,Balance of Trade,Growth,2,76,0.18225637910553774,0.21557552107759967,0.18225637910553774,0.21557552107759967,positive
SNB,unemployment,unemployment_rate,Unemployment Rate,retail_sales_mom,Retail Sales (MoM),Growth,2,75,0.05957287820133263,-0.19602656972760402,0.05957287820133263,0.19602656972760402,positive
SNB,unemployment,unemployment_rate,Unemployment Rate,gdp_qoq,GDP (QoQ),Growth,1,22,-0.053669168093468195,-0.043617220635197164,0.053669168093468195,0.043617220635197164,negative
SNB,unemployment,unemployment_rate,Unemployment Rate,producer_import_prices_mom,Producer & Import Prices (MoM),Inflation,2,68,0.013488044725567847,0.013343965042750304,0.013488044725567847,0.013343965042750304,positive
