central_bank_code,left_indicator_key,left_indicator,left_category,left_importance,right_indicator_key,right_indicator,right_category,right_importance,observations,correlation,abs_correlation
RBA,imports_mom,Imports (MoM),Trade,2,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,73,0.045015117069720306,0.045015117069720306
FED,participation_rate,Labor Force Participation Rate,Labor,2,retail_sales_mom,Retail Sales (MoM),Growth,1,32,-0.04481639879723441,0.04481639879723441
BOE,ppi_input_yoy,PPI Input (YoY),Inflation,3,retail_sales_ex_fuel_yoy,Retail Sales Ex Fuel (YoY),Growth,2,67,-0.044789775217004245,0.044789775217004245
BOJ,tertiary_industry_index_mom,Tertiary Industry Index (MoM),Growth,2,unemployment_rate,Unemployment Rate,Labor,2,74,0.04454798776375288,0.04454798776375288
BOJ,industrial_production_yoy,Industrial Production (YoY),Growth,2,machinery_orders_mom,Machinery Orders (MoM),Growth,2,75,0.0445121797805238,0.0445121797805238
FED,core_cpi_yoy,Core CPI (YoY),Inflation,1,retail_sales_mom,Retail Sales (MoM),Growth,1,32,-0.04449947223530795,0.04449947223530795
RBA,housing_credit_mom,Housing Credit (MoM),Growth,3,private_house_approvals_mom,Private House Approvals (MoM),Housing,2,41,0.044453509811112485,0.044453509811112485
FED,adp_employment_change,ADP Employment Change,Labor,2,new_home_sales,New Home Sales,Housing,2,32,-0.04442916859383656,0.04442916859383656
BOE,core_rpi_yoy,Core RPI (YoY),Inflation,3,gdp_yoy,GDP (YoY),Growth,1,23,-0.04430112882183207,0.04430112882183207
FED,retail_sales_mom,Retail Sales (MoM),Growth,1,sp_global_composite_pmi,S&P Global Composite PMI,Growth,2,20,0.044290290716224937,0.044290290716224937
BOE,ppi_input_yoy,PPI Input (YoY),Inflation,3,retail_sales_ex_fuel_mom,Retail Sales Ex Fuel (MoM),Growth,2,67,-0.04411356035749532,0.04411356035749532
BOE,gdp_yoy,GDP (YoY),Growth,1,unemployment_rate,Unemployment Rate,Labor,1,73,0.04408576400118718,0.04408576400118718
BOJ,capacity_utilization,Capacity Utilization,Growth,2,tankan_large_non_manufacturing_index,Tankan Large Non-Manufacturing Index,Sentiment,2,24,0.04407782523323652,0.04407782523323652
RBA,ai_group_industry_index,Ai Group Industry Index,Growth,3,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Housing,2,27,0.04395874358020947,0.04395874358020947
BOJ,capacity_utilization,Capacity Utilization,Growth,2,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,3,74,0.04373253690255742,0.04373253690255742
BOC,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,gdp_mom,GDP (MoM),Growth,1,70,0.04360163248636322,0.04360163248636322
BOJ,cpi_headline_mom,Headline CPI (MoM),Inflation,2,machinery_orders_yoy,Machinery Orders (YoY),Growth,2,68,0.0433752965844513,0.0433752965844513
BOJ,balance_of_trade,Balance of Trade,Growth,2,industrial_production_yoy,Industrial Production (YoY),Growth,2,75,-0.04331709344124138,0.04331709344124138
FED,export_prices_yoy,Export Prices (YoY),Inflation,3,umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,33,0.04310302872360331,0.04310302872360331
BOJ,exports_yoy,Exports (YoY),Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,2,75,-0.04303358636603305,0.04303358636603305
BOJ,coincident_index,Coincident Index,Growth,2,leading_index_mom,Leading Index (MoM),Growth,2,22,-0.04297379715819035,0.04297379715819035
RBA,commodity_prices_yoy,Commodity Prices (YoY),Inflation,3,retail_sales_mom,Retail Sales (MoM),Growth,1,41,0.042804313694233535,0.042804313694233535
FED,pce_price_index_mom,PCE Price Index (MoM),Inflation,1,umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,2,28,-0.042767128930100054,0.042767128930100054
FED,private_nonfarm_payrolls,Private Nonfarm Payrolls,Labor,2,umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,2,33,-0.042759177655425154,0.042759177655425154
BOE,ppi_core_output_mom,PPI Core Output (MoM),Inflation,3,retail_sales_yoy,Retail Sales (YoY),Growth,1,52,0.04274170940405449,0.04274170940405449
RBA,imports_mom,Imports (MoM),Trade,2,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,1,38,-0.042718889989650434,0.042718889989650434
BOJ,coincident_index,Coincident Index,Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,2,75,-0.042638534634497745,0.042638534634497745
BOJ,industrial_production_mom,Industrial Production (MoM),Growth,2,ppi_yoy,PPI (YoY),Inflation,2,75,0.04249858372855845,0.04249858372855845
BOC,new_housing_price_index_yoy,New Housing Price Index (YoY),Housing,2,retail_sales_ex_autos_mom,Retail Sales Ex Autos (MoM),Growth,2,60,0.0424772440218234,0.0424772440218234
FED,core_ppi_mom,Core PPI (MoM),Inflation,2,nfib_business_optimism,NFIB Business Optimism Index,Sentiment,3,30,0.042335166261451895,0.042335166261451895
SNB,balance_of_trade,Balance of Trade,Growth,2,cpi_headline_mom,Headline CPI (MoM),Inflation,2,57,-0.04209489765546826,0.04209489765546826
BOJ,household_spending_yoy,Household Spending (YoY),Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,2,75,-0.04204342310317165,0.04204342310317165
BOJ,coincident_index,Coincident Index,Growth,2,household_spending_mom,Household Spending (MoM),Growth,2,76,-0.041995417790121614,0.041995417790121614
RBA,export_price_index_qoq,Export Price Index (QoQ),Inflation,2,rba_weighted_median_cpi_qoq,RBA Weighted Median CPI (QoQ),Inflation,1,24,-0.04196158262935512,0.04196158262935512
BOE,ppi_core_output_mom,PPI Core Output (MoM),Inflation,3,public_sector_net_borrowing,Public Sector Net Borrowing,Growth,3,53,0.041732908319831494,0.041732908319831494
RBA,import_price_index_qoq,Import Price Index (QoQ),Inflation,2,part_time_employment_change,Part-Time Employment Change,Labor,1,24,0.04152057388353832,0.04152057388353832
FED,import_prices_yoy,Import Prices (YoY),Inflation,3,umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,32,0.04110597574438425,0.04110597574438425
BOC,new_motor_vehicle_sales,New Motor Vehicle Sales,Growth,3,ppi_mom,PPI (MoM),Inflation,2,72,-0.04083298908617954,0.04083298908617954
FED,cpi_headline_mom,Headline CPI (MoM),Inflation,2,new_home_sales,New Home Sales,Housing,2,30,-0.04082286608554649,0.04082286608554649
FED,government_payrolls,Government Payrolls,Labor,2,nfib_business_optimism,NFIB Business Optimism Index,Sentiment,3,36,-0.04072984109548694,0.04072984109548694
RBA,employment_change,Employment Change,Labor,1,unemployment_rate,Unemployment Rate,Labor,1,76,-0.040507507156825294,0.040507507156825294
BOE,gdp_mom,GDP (MoM),Growth,1,house_price_index_yoy,House Price Index (YoY),Housing,3,67,0.04048110668549357,0.04048110668549357
RBA,manufacturing_pmi,Manufacturing PMI,Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,1,47,0.040262038520363426,0.040262038520363426
BOJ,leading_index_mom,Leading Index (MoM),Growth,2,services_pmi,S&P Global Services PMI,Growth,2,22,-0.040232548684427084,0.040232548684427084
BOE,core_cpi_yoy,Core CPI (YoY),Inflation,1,niesr_monthly_gdp_tracker,NIESR Monthly GDP Tracker,Growth,2,64,0.040160368731297705,0.040160368731297705
BOE,composite_pmi,Composite PMI,Growth,2,retail_sales_ex_fuel_mom,Retail Sales Ex Fuel (MoM),Growth,2,27,0.04001175761977453,0.04001175761977453
BOJ,machinery_orders_mom,Machinery Orders (MoM),Growth,2,tankan_large_manufacturing_outlook,Tankan Large Manufacturing Outlook,Sentiment,2,25,-0.03993706975579349,0.03993706975579349
FED,ism_manufacturing_employment,ISM Manufacturing Employment,Growth,2,umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,33,0.03984352139631999,0.03984352139631999
BOJ,industrial_production_mom,Industrial Production (MoM),Growth,2,tankan_small_manufacturers_index,Tankan Small Manufacturers Index,Sentiment,2,24,-0.03970552045464719,0.03970552045464719
BOE,claimant_count_change,Claimant Count Change,Labor,2,services_pmi,Services PMI,Growth,1,28,0.03970424819278597,0.03970424819278597
FED,core_cpi_yoy,Core CPI (YoY),Inflation,1,ism_manufacturing_new_orders,ISM Manufacturing New Orders,Growth,2,33,-0.03962810213533221,0.03962810213533221
BOJ,current_account,Current Account,Growth,2,unemployment_rate,Unemployment Rate,Labor,2,75,-0.03957570613013434,0.03957570613013434
RBA,balance_of_trade,Balance of Trade,Trade,2,full_time_employment_change,Full-Time Employment Change,Labor,1,75,0.039474791588309084,0.039474791588309084
RBA,import_price_index_qoq,Import Price Index (QoQ),Inflation,2,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,24,0.03947246891118173,0.03947246891118173
BOC,ppi_mom,PPI (MoM),Inflation,2,unemployment_rate,Unemployment Rate,Labor,1,72,0.03942153001428008,0.03942153001428008
RBA,ai_group_construction_index,Ai Group Construction Index,Growth,3,employment_change,Employment Change,Labor,1,70,0.0391006256387504,0.0391006256387504
FED,manufacturing_payrolls,Manufacturing Payrolls,Labor,2,umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,2,33,-0.03864790423188727,0.03864790423188727
BOE,nationwide_hpi_yoy,Nationwide House Prices (YoY),Housing,3,retail_price_index_yoy,Retail Price Index (YoY),Inflation,3,75,0.03861039354480363,0.03861039354480363
BOJ,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,industrial_production_yoy,Industrial Production (YoY),Growth,2,74,0.03843152057126604,0.03843152057126604
BOC,composite_pmi,Composite PMI,Growth,2,ivey_pmi_sa,Ivey PMI s.a.,Growth,2,25,0.038288092039092,0.038288092039092
BOC,manufacturing_sales_mom,Manufacturing Sales (MoM),Growth,2,unemployment_rate,Unemployment Rate,Labor,1,74,0.03793112673927627,0.03793112673927627
SNB,consumer_confidence,Consumer Confidence,Sentiment,2,retail_sales_mom,Retail Sales (MoM),Growth,2,42,-0.037853746931318794,0.037853746931318794
BOJ,gdp_qoq,GDP (QoQ),Growth,1,imports_yoy,Imports (YoY),Growth,2,24,-0.03778176999812719,0.03778176999812719
FED,pce_price_index_mom,PCE Price Index (MoM),Inflation,1,umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,28,0.0377325349438733,0.0377325349438733
BOE,core_cpi_mom,Core CPI (MoM),Inflation,2,retail_sales_ex_fuel_yoy,Retail Sales Ex Fuel (YoY),Growth,2,69,-0.03769881569211266,0.03769881569211266
BOE,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,ppi_input_mom,PPI Input (MoM),Inflation,3,66,0.03758808348591699,0.03758808348591699
BOC,core_cpi_yoy,Core CPI (YoY),Inflation,1,part_time_employment_change,Part-Time Employment Change,Labor,1,76,-0.037579695570399654,0.037579695570399654
FED,export_prices_mom,Export Prices (MoM),Inflation,3,new_home_sales,New Home Sales,Housing,2,35,0.03752924844193327,0.03752924844193327
BOJ,household_spending_mom,Household Spending (MoM),Growth,2,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,3,75,0.03731446905673046,0.03731446905673046
BOJ,balance_of_trade,Balance of Trade,Growth,2,leading_economic_index,Leading Economic Index,Growth,2,75,0.03701797676648304,0.03701797676648304
BOE,avg_earnings_excl_bonus,Average Earnings (excl. Bonus),Labor,1,unemployment_rate,Unemployment Rate,Labor,1,74,-0.036914305211103,0.036914305211103
BOJ,coincident_index,Coincident Index,Growth,2,machinery_orders_mom,Machinery Orders (MoM),Growth,2,75,0.0368987628233237,0.0368987628233237
BOC,imports,Imports,Trade,2,retail_sales_mom,Retail Sales (MoM),Growth,1,73,-0.03641494851321896,0.03641494851321896
FED,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,1,umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,30,0.036354253836720654,0.036354253836720654
RBA,part_time_employment_change,Part-Time Employment Change,Labor,1,private_sector_credit_mom,Private Sector Credit (MoM),Growth,3,73,-0.035969985708957486,0.035969985708957486
RBA,ai_group_services_index,Ai Group Services Index,Growth,3,retail_sales_mom,Retail Sales (MoM),Growth,1,34,0.03558216071609132,0.03558216071609132
BOE,ppi_input_yoy,PPI Input (YoY),Inflation,3,retail_sales_mom,Retail Sales (MoM),Growth,1,65,-0.035215995074879644,0.035215995074879644
BOJ,capacity_utilization,Capacity Utilization,Growth,2,ppi_yoy,PPI (YoY),Inflation,2,73,0.03520991498265962,0.03520991498265962
RBA,building_permits,Building Permits,Housing,2,exports_mom,Exports (MoM),Trade,2,71,0.03520394062014203,0.03520394062014203
RBA,employment_change,Employment Change,Labor,1,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,1,38,-0.03444052804670368,0.03444052804670368
RBA,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,full_time_employment_change,Full-Time Employment Change,Labor,1,28,-0.033775278275422815,0.033775278275422815
BOC,new_motor_vehicle_sales,New Motor Vehicle Sales,Growth,3,services_pmi,Services PMI,Growth,2,29,-0.033759551256527194,0.033759551256527194
BOJ,household_spending_mom,Household Spending (MoM),Growth,2,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,2,75,-0.033729037676245924,0.033729037676245924
BOE,gdp_qoq,GDP (QoQ),Growth,1,ppi_output_yoy,PPI Output (YoY),Inflation,3,22,0.033720216277423797,0.033720216277423797
BOC,unemployment_rate,Unemployment Rate,Labor,1,wholesale_sales_mom,Wholesale Sales (MoM),Growth,2,74,0.033678516693093095,0.033678516693093095
FED,export_prices_mom,Export Prices (MoM),Inflation,3,umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,2,32,0.0336268979579697,0.0336268979579697
BOJ,machinery_orders_mom,Machinery Orders (MoM),Growth,2,ppi_yoy,PPI (YoY),Inflation,2,73,0.033321027066398716,0.033321027066398716
BOJ,coincident_indicator_mom,Coincident Indicator (MoM),Growth,2,machinery_orders_mom,Machinery Orders (MoM),Growth,2,22,-0.033274803899876124,0.033274803899876124
BOE,core_rpi_mom,Core RPI (MoM),Inflation,3,retail_sales_ex_fuel_yoy,Retail Sales Ex Fuel (YoY),Growth,2,21,0.033139237530012376,0.033139237530012376
BOE,avg_earnings_incl_bonus,Average Earnings (incl. Bonus),Labor,2,unemployment_rate,Unemployment Rate,Labor,1,75,-0.03266678532369181,0.03266678532369181
RBA,ai_group_manufacturing_index,Ai Group Manufacturing Index,Growth,3,td_mi_inflation_gauge_mom,TD-MI Inflation Gauge (MoM),Inflation,2,68,0.03263757632305015,0.03263757632305015
BOE,avg_earnings_incl_bonus,Average Earnings (incl. Bonus),Labor,2,retail_sales_ex_fuel_yoy,Retail Sales Ex Fuel (YoY),Growth,2,74,0.032505909310626496,0.032505909310626496
RBA,private_house_approvals_mom,Private House Approvals (MoM),Housing,2,unemployment_rate,Unemployment Rate,Labor,1,52,-0.0320181918906468,0.0320181918906468
BOJ,imports_yoy,Imports (YoY),Growth,2,tankan_non_manufacturing_outlook,Tankan Non-Manufacturing Outlook,Sentiment,2,25,0.032007895235851375,0.032007895235851375
ECB,core_cpi_yoy,Core HICP (YoY),Inflation,1,economic_sentiment,Economic Sentiment,Sentiment,2,76,0.03199833009825115,0.03199833009825115
FED,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,2,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,2,40,0.03184247783160087,0.03184247783160087
BOJ,capacity_utilization,Capacity Utilization,Growth,2,cpi_index,Consumer Price Index,Inflation,2,69,-0.031715735960747726,0.031715735960747726
FED,core_ppi_mom,Core PPI (MoM),Inflation,2,new_home_sales,New Home Sales,Housing,2,29,-0.031049993662866926,0.031049993662866926
BOE,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,nationwide_hpi_yoy,Nationwide House Prices (YoY),Housing,3,75,0.03083291511276577,0.03083291511276577
BOE,ppi_input_mom,PPI Input (MoM),Inflation,3,retail_price_index_yoy,Retail Price Index (YoY),Inflation,3,66,0.030808878604696298,0.030808878604696298
BOE,composite_pmi,Composite PMI,Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,1,25,0.030643838924858523,0.030643838924858523
BOJ,leading_economic_index,Leading Economic Index,Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,2,75,0.030466410810451757,0.030466410810451757
RBA,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,2,part_time_employment_change,Part-Time Employment Change,Labor,1,73,-0.030348793150496416,0.030348793150496416
BOE,avg_earnings_incl_bonus,Average Earnings (incl. Bonus),Labor,2,gdp_qoq,GDP (QoQ),Growth,1,24,-0.03021648334814768,0.03021648334814768
BOE,cbi_industrial_trends_orders,CBI Industrial Trends Orders,Sentiment,3,core_rpi_yoy,Core RPI (YoY),Inflation,3,24,-0.03018812121535701,0.03018812121535701
FED,participation_rate,Labor Force Participation Rate,Labor,2,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,2,27,0.030149871021735962,0.030149871021735962
BOC,exports,Exports,Trade,2,retail_sales_ex_autos_mom,Retail Sales Ex Autos (MoM),Growth,2,72,0.029624965391243364,0.029624965391243364
BOC,budget_balance,Budget Balance,Growth,3,new_motor_vehicle_sales,New Motor Vehicle Sales,Growth,3,74,0.029452353853043914,0.029452353853043914
BOJ,household_spending_yoy,Household Spending (YoY),Growth,2,leading_index_mom,Leading Index (MoM),Growth,2,22,0.029440882541096516,0.029440882541096516
BOC,imports,Imports,Trade,2,manufacturing_sales_mom,Manufacturing Sales (MoM),Growth,2,74,0.029190481234324384,0.029190481234324384
BOE,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,services_pmi,Services PMI,Growth,1,28,-0.02911247448740442,0.02911247448740442
BOE,gdp_mom,GDP (MoM),Growth,1,retail_price_index_mom,Retail Price Index (MoM),Inflation,3,64,0.028992663871746597,0.028992663871746597
RBA,ai_group_construction_index,Ai Group Construction Index,Growth,3,part_time_employment_change,Part-Time Employment Change,Labor,1,70,-0.028981057269883294,0.028981057269883294
RBA,manufacturing_pmi,Manufacturing PMI,Growth,2,unemployment_rate,Unemployment Rate,Labor,1,58,-0.028709041252557355,0.028709041252557355
RBA,full_time_employment_change,Full-Time Employment Change,Labor,1,import_price_index_qoq,Import Price Index (QoQ),Inflation,2,24,0.028698319881932187,0.028698319881932187
RBA,ai_group_construction_index,Ai Group Construction Index,Growth,3,td_mi_inflation_gauge_mom,TD-MI Inflation Gauge (MoM),Inflation,2,68,0.02855471753084657,0.02855471753084657
RBA,full_time_employment_change,Full-Time Employment Change,Labor,1,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,1,38,0.02854463750964252,0.02854463750964252
BOE,retail_price_index_yoy,Retail Price Index (YoY),Inflation,3,services_pmi,Services PMI,Growth,1,28,0.028446802689061527,0.028446802689061527
FED,consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,2,participation_rate,Labor Force Participation Rate,Labor,2,35,0.02832235341030586,0.02832235341030586
BOJ,capacity_utilization,Capacity Utilization,Growth,2,cpi_headline_mom,Headline CPI (MoM),Inflation,2,67,-0.028287341523472773,0.028287341523472773
BOJ,imports_yoy,Imports (YoY),Growth,2,unemployment_rate,Unemployment Rate,Labor,2,75,0.02826879927990043,0.02826879927990043
ECB,cpi_headline_yoy,Headline HICP (YoY),Inflation,1,manufacturing_pmi,Manufacturing PMI,Growth,2,68,0.028248913710943933,0.028248913710943933
FED,import_prices_mom,Import Prices (MoM),Inflation,3,umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,2,31,-0.02818022658441588,0.02818022658441588
BOJ,cpi_index,Consumer Price Index,Inflation,2,imports_yoy,Imports (YoY),Growth,2,70,-0.028132336633193776,0.028132336633193776
