ranking_id,date,window_months,currency,country_code,overall_stance_score,overall_stance_label,trend_label,confidence,rank_strongest,rank_weakest,percentile_rank,meter_color,processed_at
14118,2025-05-06,3,CAD,CA,0.668541,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14119,2025-05-07,1,JPY,JP,0.269140,mildly_bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
14120,2025-05-07,2,JPY,JP,-0.002047,neutral,weakening,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14121,2025-05-07,3,JPY,JP,0.220878,neutral,flat,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14122,2025-05-08,1,USD,US,-1.487896,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14123,2025-05-08,1,JPY,JP,0.257015,mildly_bullish,improving,high,2,2,0.500000,green,2026-04-25T22:57:22.032529+00:00
14124,2025-05-08,1,GBP,UK,0.418279,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14125,2025-05-08,2,USD,US,-1.019788,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14126,2025-05-08,2,JPY,JP,-0.003719,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14127,2025-05-08,2,GBP,UK,0.231248,neutral,improving,high,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14128,2025-05-08,3,USD,US,-0.516172,mildly_bearish,improving,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14129,2025-05-08,3,JPY,JP,0.215739,neutral,flat,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14130,2025-05-08,3,GBP,UK,0.282937,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14131,2025-05-09,1,CHF,CH,-0.730835,mildly_bearish,improving,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14132,2025-05-09,1,CAD,CA,-0.084828,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14133,2025-05-09,1,JPY,JP,0.252277,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14134,2025-05-09,2,CHF,CH,-0.874130,bearish,improving,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14135,2025-05-09,2,JPY,JP,-0.004731,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14136,2025-05-09,2,CAD,CA,0.634906,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14137,2025-05-09,3,CHF,CH,-1.183858,bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14138,2025-05-09,3,JPY,JP,0.204453,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14139,2025-05-09,3,CAD,CA,0.656917,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14140,2025-05-11,1,JPY,JP,0.244712,neutral,improving,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14141,2025-05-11,2,JPY,JP,0.000523,neutral,weakening,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14142,2025-05-11,3,JPY,JP,0.190507,neutral,weakening,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14143,2025-05-12,1,JPY,JP,0.237632,neutral,improving,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14144,2025-05-12,2,JPY,JP,0.003014,neutral,weakening,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14145,2025-05-12,3,JPY,JP,0.177425,neutral,weakening,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14146,2025-05-13,1,USD,US,-1.418511,bearish,weakening,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14147,2025-05-13,1,AUD,AU,0.092219,neutral,improving,medium,4,2,0.250000,orange,2026-04-25T22:57:22.032529+00:00
14148,2025-05-13,1,JPY,JP,0.229868,neutral,improving,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14149,2025-05-13,1,GBP,UK,0.303567,mildly_bullish,improving,high,2,4,0.750000,green,2026-04-25T22:57:22.032529+00:00
14150,2025-05-13,1,EUR,EU,1.162364,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14151,2025-05-13,2,USD,US,-1.082537,bearish,weakening,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14152,2025-05-13,2,AUD,AU,-0.348970,mildly_bearish,improving,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
14153,2025-05-13,2,JPY,JP,0.003321,neutral,weakening,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14154,2025-05-13,2,GBP,UK,0.214414,neutral,improving,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
14155,2025-05-13,2,EUR,EU,0.562356,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14156,2025-05-13,3,USD,US,-0.611294,mildly_bearish,improving,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14157,2025-05-13,3,AUD,AU,-0.412441,mildly_bearish,flat,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
14158,2025-05-13,3,EUR,EU,0.044217,neutral,weakening,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14159,2025-05-13,3,JPY,JP,0.164343,neutral,weakening,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
14160,2025-05-13,3,GBP,UK,0.258371,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14161,2025-05-14,1,CAD,CA,-0.237906,neutral,weakening,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14162,2025-05-14,1,JPY,JP,0.256005,mildly_bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
14163,2025-05-14,2,JPY,JP,0.003534,neutral,weakening,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14164,2025-05-14,2,CAD,CA,0.576502,mildly_bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
14165,2025-05-14,3,JPY,JP,0.159564,neutral,weakening,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14166,2025-05-14,3,CAD,CA,0.612146,mildly_bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
14167,2025-05-15,1,USD,US,-1.351444,bearish,weakening,medium,7,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14168,2025-05-15,1,CHF,CH,-0.681301,mildly_bearish,improving,high,6,2,0.166667,red,2026-04-25T22:57:22.032529+00:00
14169,2025-05-15,1,CAD,CA,-0.442556,mildly_bearish,weakening,high,5,3,0.333333,red,2026-04-25T22:57:22.032529+00:00
14170,2025-05-15,1,AUD,AU,0.103788,neutral,improving,medium,4,4,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14171,2025-05-15,1,GBP,UK,0.164818,neutral,flat,high,3,5,0.666667,orange,2026-04-25T22:57:22.032529+00:00
14172,2025-05-15,1,JPY,JP,0.173303,neutral,improving,high,2,6,0.833333,orange,2026-04-25T22:57:22.032529+00:00
14173,2025-05-15,1,EUR,EU,1.070187,bullish,improving,high,1,7,1.000000,green,2026-04-25T22:57:22.032529+00:00
14174,2025-05-15,2,USD,US,-1.096276,bearish,weakening,medium,7,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14175,2025-05-15,2,CHF,CH,-0.799691,bearish,improving,high,6,2,0.166667,red,2026-04-25T22:57:22.032529+00:00
14176,2025-05-15,2,AUD,AU,-0.319366,mildly_bearish,improving,medium,5,3,0.333333,red,2026-04-25T22:57:22.032529+00:00
14177,2025-05-15,2,JPY,JP,-0.150855,neutral,weakening,high,4,4,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14178,2025-05-15,2,GBP,UK,0.220275,neutral,improving,high,3,5,0.666667,orange,2026-04-25T22:57:22.032529+00:00
14179,2025-05-15,2,CAD,CA,0.525559,mildly_bullish,improving,high,2,6,0.833333,green,2026-04-25T22:57:22.032529+00:00
14180,2025-05-15,2,EUR,EU,0.528435,mildly_bullish,improving,high,1,7,1.000000,green,2026-04-25T22:57:22.032529+00:00
14181,2025-05-15,3,CHF,CH,-1.115823,bearish,weakening,high,7,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14182,2025-05-15,3,USD,US,-0.647109,mildly_bearish,improving,medium,6,2,0.166667,red,2026-04-25T22:57:22.032529+00:00
14183,2025-05-15,3,AUD,AU,-0.407975,mildly_bearish,flat,medium,5,3,0.333333,red,2026-04-25T22:57:22.032529+00:00
14184,2025-05-15,3,EUR,EU,0.090582,neutral,weakening,high,4,4,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14185,2025-05-15,3,JPY,JP,0.140771,neutral,weakening,high,3,5,0.666667,orange,2026-04-25T22:57:22.032529+00:00
14186,2025-05-15,3,GBP,UK,0.226455,neutral,improving,high,2,6,0.833333,orange,2026-04-25T22:57:22.032529+00:00
14187,2025-05-15,3,CAD,CA,0.576918,mildly_bullish,improving,high,1,7,1.000000,green,2026-04-25T22:57:22.032529+00:00
14188,2025-05-16,1,USD,US,-1.302433,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14189,2025-05-16,1,JPY,JP,0.122654,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14190,2025-05-16,1,AUD,AU,0.149144,neutral,improving,medium,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14191,2025-05-16,2,USD,US,-1.092906,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14192,2025-05-16,2,AUD,AU,-0.308166,mildly_bearish,improving,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14193,2025-05-16,2,JPY,JP,-0.171034,neutral,weakening,high,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14194,2025-05-16,3,USD,US,-0.650810,mildly_bearish,improving,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14195,2025-05-16,3,AUD,AU,-0.396509,mildly_bearish,flat,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14196,2025-05-16,3,JPY,JP,0.112763,neutral,weakening,high,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14197,2025-05-18,1,GBP,UK,-0.074977,neutral,weakening,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14198,2025-05-18,2,GBP,UK,0.228389,neutral,improving,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14199,2025-05-18,3,GBP,UK,0.038306,neutral,improving,high,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14200,2025-05-19,1,JPY,JP,0.056877,neutral,flat,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14201,2025-05-19,1,EUR,EU,0.907415,bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
14202,2025-05-19,2,JPY,JP,-0.190084,neutral,weakening,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14203,2025-05-19,2,EUR,EU,0.548750,mildly_bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
14204,2025-05-19,3,JPY,JP,0.021438,neutral,weakening,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14205,2025-05-19,3,EUR,EU,0.145469,neutral,weakening,high,1,2,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14206,2025-05-20,1,USD,US,-1.243888,bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14207,2025-05-20,1,CAD,CA,-0.576914,mildly_bearish,weakening,high,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14208,2025-05-20,1,JPY,JP,0.014541,neutral,flat,high,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
14209,2025-05-20,1,AUD,AU,0.184478,neutral,improving,medium,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14210,2025-05-20,1,NZD,NZ,0.755379,bullish,improving,medium,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
14211,2025-05-20,1,EUR,EU,0.843382,bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14212,2025-05-20,2,USD,US,-1.145915,bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14213,2025-05-20,2,AUD,AU,-0.267527,mildly_bearish,improving,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14214,2025-05-20,2,JPY,JP,-0.194940,neutral,weakening,high,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
14215,2025-05-20,2,NZD,NZ,0.037482,neutral,improving,medium,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14216,2025-05-20,2,CAD,CA,0.365799,mildly_bullish,improving,high,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
14217,2025-05-20,2,EUR,EU,0.579089,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14218,2025-05-20,3,USD,US,-0.720748,mildly_bearish,flat,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14219,2025-05-20,3,AUD,AU,-0.380196,mildly_bearish,flat,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14220,2025-05-20,3,NZD,NZ,-0.169163,neutral,improving,medium,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
14221,2025-05-20,3,JPY,JP,-0.005558,neutral,weakening,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14222,2025-05-20,3,EUR,EU,0.200307,neutral,weakening,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
14223,2025-05-20,3,CAD,CA,0.560441,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14224,2025-05-21,1,CAD,CA,-0.640953,mildly_bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14225,2025-05-21,1,JPY,JP,-0.017938,neutral,flat,high,4,2,0.250000,orange,2026-04-25T22:57:22.032529+00:00
14226,2025-05-21,1,GBP,UK,0.082133,neutral,weakening,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14227,2025-05-21,1,AUD,AU,0.185527,neutral,improving,medium,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
14228,2025-05-21,1,NZD,NZ,0.742209,mildly_bullish,improving,medium,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14229,2025-05-21,2,AUD,AU,-0.255039,mildly_bearish,improving,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14230,2025-05-21,2,JPY,JP,-0.212572,neutral,weakening,high,4,2,0.250000,orange,2026-04-25T22:57:22.032529+00:00
14231,2025-05-21,2,NZD,NZ,0.210527,neutral,improving,medium,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14232,2025-05-21,2,CAD,CA,0.256832,mildly_bullish,flat,high,2,4,0.750000,green,2026-04-25T22:57:22.032529+00:00
14233,2025-05-21,2,GBP,UK,0.328206,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14234,2025-05-21,3,AUD,AU,-0.369420,mildly_bearish,flat,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14235,2025-05-21,3,NZD,NZ,-0.096801,neutral,improving,medium,4,2,0.250000,orange,2026-04-25T22:57:22.032529+00:00
14236,2025-05-21,3,JPY,JP,-0.027891,neutral,weakening,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14237,2025-05-21,3,GBP,UK,0.189448,neutral,improving,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
14238,2025-05-21,3,CAD,CA,0.522747,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14239,2025-05-22,1,USD,US,-1.203244,bearish,weakening,medium,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14240,2025-05-22,1,CAD,CA,-0.747223,mildly_bearish,weakening,high,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
14241,2025-05-22,1,JPY,JP,-0.056832,neutral,weakening,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
14242,2025-05-22,1,GBP,UK,0.130788,neutral,weakening,high,1,4,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14243,2025-05-22,2,USD,US,-1.141391,bearish,weakening,medium,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14244,2025-05-22,2,JPY,JP,-0.234449,neutral,weakening,high,3,2,0.333333,orange,2026-04-25T22:57:22.032529+00:00
14245,2025-05-22,2,CAD,CA,0.199721,neutral,flat,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
14246,2025-05-22,2,GBP,UK,0.348534,mildly_bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
14247,2025-05-22,3,USD,US,-0.757019,bearish,flat,medium,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14248,2025-05-22,3,JPY,JP,-0.178200,neutral,weakening,high,3,2,0.333333,orange,2026-04-25T22:57:22.032529+00:00
14249,2025-05-22,3,GBP,UK,0.207757,neutral,improving,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
14250,2025-05-22,3,CAD,CA,0.483618,mildly_bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
14251,2025-05-23,1,USD,US,-1.163553,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14252,2025-05-23,1,CAD,CA,-0.855432,bearish,weakening,high,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14253,2025-05-23,1,GBP,UK,0.160251,neutral,weakening,high,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14254,2025-05-23,2,USD,US,-1.137150,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14255,2025-05-23,2,CAD,CA,0.146224,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14256,2025-05-23,2,GBP,UK,0.364576,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14257,2025-05-23,3,USD,US,-0.759807,bearish,flat,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14258,2025-05-23,3,GBP,UK,0.225390,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14259,2025-05-23,3,CAD,CA,0.442478,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14260,2025-05-26,1,CAD,CA,-0.983381,bearish,weakening,high,2,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14261,2025-05-26,1,JPY,JP,-0.178271,neutral,weakening,high,1,2,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14262,2025-05-26,2,JPY,JP,-0.232043,neutral,weakening,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14263,2025-05-26,2,CAD,CA,-0.007110,neutral,weakening,high,1,2,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14264,2025-05-26,3,JPY,JP,-0.208414,neutral,weakening,high,2,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14265,2025-05-26,3,CAD,CA,0.409804,mildly_bullish,improving,high,1,2,1.000000,green,2026-04-25T22:57:22.032529+00:00
14266,2025-05-27,1,CAD,CA,-1.016418,bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14267,2025-05-27,1,CHF,CH,-0.645007,mildly_bearish,improving,high,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14268,2025-05-27,1,EUR,EU,0.515546,mildly_bullish,weakening,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14269,2025-05-27,2,CHF,CH,-0.717523,mildly_bearish,improving,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14270,2025-05-27,2,CAD,CA,-0.054986,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14271,2025-05-27,2,EUR,EU,0.783746,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14272,2025-05-27,3,CHF,CH,-0.990775,bearish,flat,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14273,2025-05-27,3,EUR,EU,0.343674,mildly_bullish,improving,high,2,2,0.500000,green,2026-04-25T22:57:22.032529+00:00
14274,2025-05-27,3,CAD,CA,0.370281,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14275,2025-05-28,1,USD,US,-1.065396,bearish,flat,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14276,2025-05-28,1,CHF,CH,-0.629424,mildly_bearish,improving,high,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
14277,2025-05-28,1,JPY,JP,-0.224577,neutral,weakening,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14278,2025-05-28,1,AUD,AU,0.212898,neutral,improving,medium,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
14279,2025-05-28,1,EUR,EU,0.457652,mildly_bullish,weakening,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14280,2025-05-28,2,USD,US,-1.222108,bearish,weakening,medium,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14281,2025-05-28,2,CHF,CH,-0.697905,mildly_bearish,improving,high,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
14282,2025-05-28,2,JPY,JP,-0.243786,neutral,weakening,high,3,3,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14283,2025-05-28,2,AUD,AU,-0.206200,neutral,improving,medium,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
14284,2025-05-28,2,EUR,EU,0.832198,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14285,2025-05-28,3,CHF,CH,-0.920446,bearish,flat,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14286,2025-05-28,3,USD,US,-0.844721,bearish,weakening,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
14287,2025-05-28,3,AUD,AU,-0.342428,mildly_bearish,flat,medium,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
14288,2025-05-28,3,JPY,JP,-0.252881,mildly_bearish,weakening,high,2,4,0.750000,red,2026-04-25T22:57:22.032529+00:00
14289,2025-05-28,3,EUR,EU,0.395414,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
14290,2025-05-29,1,USD,US,-1.028327,bearish,flat,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14291,2025-05-29,1,JPY,JP,-0.430348,mildly_bearish,weakening,high,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14292,2025-05-29,1,NZD,NZ,0.734560,mildly_bullish,improving,medium,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14293,2025-05-29,2,USD,US,-1.216141,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14294,2025-05-29,2,JPY,JP,-0.266968,mildly_bearish,weakening,high,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14295,2025-05-29,2,NZD,NZ,0.272114,mildly_bullish,improving,medium,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14296,2025-05-29,3,USD,US,-0.855104,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14297,2025-05-29,3,JPY,JP,-0.271875,mildly_bearish,weakening,high,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14298,2025-05-29,3,NZD,NZ,0.064224,neutral,improving,medium,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14299,2025-05-30,1,CAD,CA,-1.099590,bearish,weakening,high,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14300,2025-05-30,1,USD,US,-0.990444,bearish,flat,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14301,2025-05-30,1,AUD,AU,0.188047,neutral,improving,medium,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14302,2025-05-30,2,USD,US,-1.210833,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14303,2025-05-30,2,CAD,CA,-0.284720,mildly_bearish,weakening,high,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14304,2025-05-30,2,AUD,AU,-0.195902,neutral,improving,medium,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14305,2025-05-30,3,USD,US,-0.857680,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14306,2025-05-30,3,AUD,AU,-0.338822,mildly_bearish,flat,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14307,2025-05-30,3,CAD,CA,0.318447,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14308,2025-06-01,1,AUD,AU,0.163757,neutral,improving,medium,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14309,2025-06-01,2,AUD,AU,-0.147462,neutral,improving,medium,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
