modeling_row_id,target_row_id,target_release_timestamp_utc,target_reference_period_start,country_code,currency_code,headline_target_type,headline_indicator_key,candidate_indicator_id,candidate_indicator_key,candidate_macro_theme,best_lag_months,lag_correlation,feature_release_timestamp_utc,feature_reference_period_start,actual_value,mom_change,yoy_change,rolling_avg_3,rolling_avg_6,expanding_z_score,momentum,deviation_from_trend,standardized_surprise_score,direction_target,acceleration_target,binary_up_target,no_lookahead,processed_at
440,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,235,ppi_mom,Inflation,2,0.318011,2021-04-09T12:30:00+00:00,2021-03-01,1.000000,0.500000,,0.533333,0.450000,1.678275,0.100000,0.660000,4.351911,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
441,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,238,government_payrolls,Labor,1,0.322611,2021-05-07T12:30:00+00:00,2021-04-01,48.000000,-88.000000,,28.333333,-164.000000,0.783881,-323.000000,254.400000,0.968489,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
442,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,239,manufacturing_payrolls,Labor,3,-0.377916,2021-05-07T12:30:00+00:00,2021-04-01,-18.000000,-71.000000,,20.666667,65.166667,0.196540,-97.000000,-99.800000,-1.225976,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
443,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,240,private_nonfarm_payrolls,Labor,3,-0.539249,2021-05-07T12:30:00+00:00,2021-04-01,218.000000,-562.000000,,447.333333,1036.500000,0.271138,-998.000000,-982.200000,-0.907353,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
444,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,242,average_weekly_hours,Labor,0,-0.500290,2021-05-07T12:30:00+00:00,2021-04-01,35.000000,0.100000,,34.900000,34.816667,1.473281,0.000000,0.220000,2.629503,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
445,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,243,challenger_job_cuts,Labor,3,-0.227095,2021-05-06T11:30:00+00:00,2021-04-01,22.913000,-7.690000,,39.437667,119.133167,-0.816104,26.504000,-115.464200,-0.780070,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
446,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,244,employment_cost_index_qoq,Inflation,4,0.773669,2021-04-30T12:30:00+00:00,2021-01-01,0.900000,0.400000,,0.733333,0.733333,1.178511,0.700000,0.250000,1.178511,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
447,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,245,employment_cost_wages_qoq,Inflation,4,0.624514,2021-04-30T12:30:00+00:00,2021-01-01,1.000000,0.600000,,0.766667,0.766667,0.989949,1.100000,0.350000,0.989949,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
448,10,2021-05-12T12:30:00+00:00,2021-04-01,US,USD,CPI,cpi_headline_yoy,246,employment_cost_benefits_qoq,Inflation,4,0.801678,2021-04-30T12:30:00+00:00,2021-01-01,0.600000,0.000000,,0.533333,0.533333,0.707107,-0.200000,0.100000,0.707107,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
449,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,17,core_cpi_yoy,Inflation,2,0.594595,2021-05-12T12:30:00+00:00,2021-04-01,3.000000,1.400000,,2.066667,1.866667,3.640728,1.400000,1.360000,24.830089,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
450,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,18,core_cpi_mom,Inflation,3,-0.344290,2021-05-12T12:30:00+00:00,2021-04-01,0.900000,0.600000,,0.466667,0.316667,3.074886,0.500000,0.700000,3.741657,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
451,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,20,cpi_headline_mom,Inflation,3,-0.374676,2021-05-12T12:30:00+00:00,2021-04-01,0.800000,0.200000,,0.533333,0.350000,1.723743,-0.200000,0.540000,2.070805,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
452,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,21,ppi_yoy,Inflation,3,0.518750,2021-05-13T12:30:00+00:00,2021-04-01,6.200000,2.000000,,4.400000,2.483333,3.128912,0.600000,4.460000,2.642803,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
453,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,22,core_ppi_yoy,Inflation,3,0.493850,2021-05-13T12:30:00+00:00,2021-04-01,4.100000,1.000000,,3.233333,2.233333,3.050594,0.400000,2.240000,2.515425,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
454,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,24,umich_inflation_exp_5y,Inflation,5,0.065417,2021-05-28T14:00:00+00:00,2021-05-01,3.000000,-0.100000,0.500000,2.933333,2.833333,2.180734,-0.500000,0.200000,1.154701,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
455,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,25,import_prices_yoy,Inflation,5,0.253907,2021-05-14T12:30:00+00:00,2021-04-01,10.600000,3.700000,,6.833333,2.900000,2.945683,-0.200000,9.240000,2.598645,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
456,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,26,nfp,Labor,1,0.304257,2021-06-04T12:30:00+00:00,2021-05-01,559.000000,293.000000,,580.333333,547.500000,0.325012,943.000000,13.800000,0.048222,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
457,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,27,unemployment_rate,Labor,2,-0.653378,2021-06-04T12:30:00+00:00,2021-05-01,5.800000,-0.300000,,5.966667,6.566667,-0.504766,-0.400000,-0.920000,-1.205942,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
458,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,28,avg_hourly_earnings_yoy,Inflation,2,0.324387,2021-06-04T12:30:00+00:00,2021-05-01,2.000000,1.700000,,2.166667,3.350000,-1.059451,5.600000,-1.620000,-0.868786,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
459,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,29,avg_hourly_earnings_mom,Inflation,3,0.367594,2021-06-04T12:30:00+00:00,2021-05-01,0.500000,-0.200000,,0.366667,0.266667,-0.069261,-1.000000,0.280000,0.923133,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
460,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,30,participation_rate,Labor,2,0.589356,2021-06-04T12:30:00+00:00,2021-05-01,61.600000,-0.100000,,61.600000,61.566667,-0.058962,-0.300000,0.040000,0.298142,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
461,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,32,adp_employment_change,Labor,0,-0.374505,2021-06-03T12:15:00+00:00,2021-05-01,978.000000,236.000000,,745.666667,609.666667,0.486264,11.000000,442.000000,2.144974,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
462,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,33,initial_jobless_claims,Labor,2,-0.263103,2021-06-03T12:30:00+00:00,2021-05-29,385.000000,-21.000000,,411.666667,459.833333,-0.706484,17.000000,-89.800000,-1.616851,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
463,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,34,ism_manufacturing_pmi,Growth,2,-0.687482,2021-06-01T14:00:00+00:00,2021-05-01,61.200000,0.500000,,62.200000,59.800000,0.861675,4.500000,1.680000,0.478401,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
464,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,35,ism_manufacturing_prices,Inflation,0,-0.497258,2021-06-01T14:00:00+00:00,2021-05-01,88.000000,-1.600000,,87.733333,76.150000,1.318932,-5.600000,14.220000,1.116086,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
465,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,36,ism_manufacturing_employment,Labor,0,-0.193403,2021-06-01T14:00:00+00:00,2021-05-01,50.900000,-4.200000,,55.200000,52.800000,0.422910,0.300000,-2.280000,-0.508023,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
466,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,37,ism_manufacturing_new_orders,Growth,2,-0.558500,2021-06-01T14:00:00+00:00,2021-05-01,67.000000,2.700000,,66.433333,65.416667,0.807211,6.400000,1.900000,0.594185,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
467,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,41,retail_sales_mom,Growth,3,-0.277005,2021-04-15T12:30:00+00:00,2021-03-01,9.800000,12.800000,,1.900000,1.416667,1.188739,14.700000,10.060000,5.390403,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
468,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,42,retail_sales_yoy,Growth,4,-0.200071,2021-05-14T12:30:00+00:00,2021-04-01,51.200000,23.500000,,28.400000,16.733333,3.922075,2.100000,41.360000,4.129234,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
469,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,43,ny_empire_state_mfg,Growth,4,-0.257790,2021-05-17T12:30:00+00:00,2021-05-01,24.300000,-2.000000,,22.666667,14.950000,0.929252,-10.900000,11.220000,1.268449,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
470,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,44,philly_fed_mfg,Growth,4,-0.467839,2021-05-20T12:30:00+00:00,2021-05-01,31.500000,-18.700000,,44.500000,33.866667,0.578383,-17.100000,-2.840000,-0.166391,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
471,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,Growth,6,-0.250463,2021-05-28T14:00:00+00:00,2021-05-01,82.900000,0.100000,4.800000,84.666667,84.733333,0.312440,5.600000,-2.200000,-0.939365,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
472,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,Growth,2,-0.581853,2021-06-08T10:00:00+00:00,2021-05-01,99.600000,-0.200000,,99.200000,101.166667,0.065575,-1.800000,-1.880000,-0.733346,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
473,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Labor,6,-0.294172,2021-06-03T12:30:00+00:00,2021-05-22,3771.000000,129.000000,,3721.333333,3694.833333,-0.802770,238.000000,91.400000,2.095592,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
474,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Labor,6,-0.282276,2021-06-03T12:30:00+00:00,2021-05-29,428.000000,-30.750000,,463.833333,516.208333,-0.786202,15.250000,-105.850000,-1.839891,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
475,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,Labor,3,0.289078,2021-06-03T14:00:00+00:00,2021-05-01,55.300000,-3.500000,,57.100000,54.116667,0.678030,-5.100000,1.420000,0.368155,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
476,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,182,new_home_sales,Growth,5,-0.074516,2021-05-25T14:00:00+00:00,2021-04-01,-5.900000,-26.600000,,-1.133333,-2.073667,-0.615310,-65.500000,-4.591600,-0.310611,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
477,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Growth,2,-0.191570,2021-06-08T12:55:00+00:00,2021-06-05,14.500000,1.500000,,13.700000,13.533333,1.490612,2.100000,1.160000,1.912203,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
478,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,218,cpi_index,Inflation,2,0.639396,2021-05-12T12:30:00+00:00,2021-04-01,267.054000,2.177000,,265.965500,265.965500,,,2.177000,,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
479,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,220,core_pce_price_index_mom,Inflation,3,0.099593,2021-05-28T12:30:00+00:00,2021-04-01,0.700000,0.300000,,0.400000,0.300000,2.393172,0.000000,0.480000,3.681432,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
480,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,221,core_pce_price_index_yoy,Inflation,6,0.442319,2021-05-28T12:30:00+00:00,2021-04-01,3.100000,1.300000,,2.100000,1.766667,5.703988,0.900000,1.600000,9.237604,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
481,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,222,pce_price_index_mom,Inflation,6,0.154409,2021-05-28T12:30:00+00:00,2021-04-01,0.600000,0.100000,,0.433333,0.316667,1.620185,-0.200000,0.340000,2.241894,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
482,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,223,pce_price_index_yoy,Inflation,6,0.417479,2021-05-28T12:30:00+00:00,2021-04-01,3.600000,1.300000,,2.500000,1.866667,4.189492,0.600000,2.080000,4.365665,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
483,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,224,core_pce_prices_qoq,Inflation,6,0.349833,2021-05-27T12:30:00+00:00,2021-01-01,2.500000,0.200000,-1.000000,2.033333,2.750000,0.409582,-0.800000,-0.300000,-0.306186,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
484,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,225,pce_prices_qoq,Inflation,6,0.408237,2021-05-27T12:30:00+00:00,2021-01-01,3.700000,0.200000,0.000000,2.900000,3.300000,1.012817,-1.800000,0.480000,0.497202,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
485,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,226,core_ppi_mom,Inflation,3,0.273190,2021-05-13T12:30:00+00:00,2021-04-01,0.700000,0.000000,,0.533333,0.366667,1.829491,-0.500000,0.400000,1.568929,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
486,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,227,export_prices_mom,Inflation,3,0.459397,2021-05-14T12:30:00+00:00,2021-04-01,0.800000,-1.300000,,1.500000,0.983333,0.495376,-1.800000,-0.220000,-0.276735,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
487,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,228,export_prices_yoy,Inflation,3,0.481496,2021-05-14T12:30:00+00:00,2021-04-01,14.400000,5.300000,,9.566667,4.033333,3.188048,1.400000,12.440000,2.517734,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
488,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,229,michigan_inflation_expectations,Inflation,6,0.182237,2021-05-28T14:00:00+00:00,2021-05-01,4.600000,0.000000,1.600000,4.200000,3.750000,2.833739,-1.200000,1.020000,1.639626,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
489,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,230,import_prices_mom,Inflation,4,-0.398601,2021-05-14T12:30:00+00:00,2021-04-01,0.700000,-0.500000,,1.066667,0.583333,0.555362,-0.400000,0.140000,0.216541,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
490,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,231,consumer_inflation_expectations,Inflation,3,-0.490491,2021-05-10T15:00:00+00:00,2021-04-01,3.400000,0.200000,,3.186667,3.063333,2.326768,-0.040000,0.404000,3.109533,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
491,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,235,ppi_mom,Inflation,2,0.318011,2021-05-13T12:30:00+00:00,2021-04-01,0.600000,-0.400000,,0.700000,0.483333,0.782118,-0.900000,0.140000,0.416475,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
492,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,238,government_payrolls,Labor,1,0.322611,2021-06-04T12:30:00+00:00,2021-05-01,67.000000,19.000000,,83.666667,-55.333333,0.769879,107.000000,146.800000,0.857466,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
493,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,239,manufacturing_payrolls,Labor,3,-0.377916,2021-06-04T12:30:00+00:00,2021-05-01,23.000000,41.000000,,19.333333,31.500000,0.274446,112.000000,-10.200000,-0.316639,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
494,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,240,private_nonfarm_payrolls,Labor,3,-0.539249,2021-06-04T12:30:00+00:00,2021-05-01,492.000000,274.000000,,496.666667,602.833333,0.296617,836.000000,-133.000000,-0.414866,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
495,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,242,average_weekly_hours,Labor,0,-0.500290,2021-06-04T12:30:00+00:00,2021-05-01,34.900000,-0.100000,,34.933333,34.850000,0.901498,-0.200000,0.060000,0.526235,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
496,11,2021-06-10T12:30:00+00:00,2021-05-01,US,USD,CPI,cpi_headline_yoy,243,challenger_job_cuts,Labor,3,-0.227095,2021-06-03T11:30:00+00:00,2021-05-01,24.586000,1.673000,,26.034000,57.061500,-0.736975,9.363000,-38.970600,-0.999214,1,-1,1,True,2026-04-25T22:23:27.971269+00:00
